gene_id	HSMM.longNonPolyA	BJ.longNonPolyA	NHEK.longNonPolyA	HSMM.longPolyA	MCF.7.longNonPolyA	HUVEC.longNonPolyA	K562.longNonPolyA	BJ.longPolyA	AG04450.longNonPolyA	NHEK.longPolyA	HUVEC.longPolyA	MCF.7.longPolyA	HMEC.longNonPolyA	K562.longPolyA	AG04450.longPolyA	HMEC.longPolyA	NHEK.longNonPolyA.1	HEPG2.longNonPolyA	NHEK.longPolyA.1	HEPG2.longPolyA	SK.N.SH_RA.longNonPolyA	A549.longNonPolyA	SK.N.SH_RA.longPolyA	H1.HESC.longNonPolyA	A549.longPolyA	NHLF.longNonPolyA	H1.HESC.longPolyA	GM12878.longNonPolyA	HELA.S3.longNonPolyA	NHLF.longPolyA	HELA.S3.longPolyA	GM12878.longPolyA	entropyExpr	sumExpr	varianceExpr	averageExpr	minExpr	maxExpr	maxExprType	threeTimesRest	nTimesRest	tissSpec	HSMM.longNonPolyA.ExprLabel	BJ.longNonPolyA.ExprLabel	NHEK.longNonPolyA.ExprLabel	HSMM.longPolyA.ExprLabel	MCF.7.longNonPolyA.ExprLabel	HUVEC.longNonPolyA.ExprLabel	K562.longNonPolyA.ExprLabel	BJ.longPolyA.ExprLabel	AG04450.longNonPolyA.ExprLabel	NHEK.longPolyA.ExprLabel	HUVEC.longPolyA.ExprLabel	MCF.7.longPolyA.ExprLabel	HMEC.longNonPolyA.ExprLabel	K562.longPolyA.ExprLabel	AG04450.longPolyA.ExprLabel	HMEC.longPolyA.ExprLabel	NHEK.longNonPolyA.1.ExprLabel	HEPG2.longNonPolyA.ExprLabel	NHEK.longPolyA.1.ExprLabel	HEPG2.longPolyA.ExprLabel	SK.N.SH_RA.longNonPolyA.ExprLabel	A549.longNonPolyA.ExprLabel	SK.N.SH_RA.longPolyA.ExprLabel	H1.HESC.longNonPolyA.ExprLabel	A549.longPolyA.ExprLabel	NHLF.longNonPolyA.ExprLabel	H1.HESC.longPolyA.ExprLabel	GM12878.longNonPolyA.ExprLabel	HELA.S3.longNonPolyA.ExprLabel	NHLF.longPolyA.ExprLabel	HELA.S3.longPolyA.ExprLabel	GM12878.longPolyA.ExprLabel	expressed	transcriptType	geneType	gene_id_short	external_gene_id	withinSubset	gene_biotype	lncRnaName	label
ENSG00000228709.1	0	0	0	0	0	0.014686	0.000863	0.00617	0	0.013819	0.069015	0.003215	0	0.001578	0.001191	0	0.000553	0.065165	0.003101	0.576654	0.059359	0.013553	0.394152	0.655217	0.080898	0.000346	0.564299	0	0.064447	0.014486	0.009637	0	2.80963903902792	2.612404	0.0337595141635323	0.081637625	0	0.655217	H1.HESC.longNonPolyA	none	1.1362394087269	0.259827495080424	none	none	none	none	none	mid	low	low	none	low	mid	low	none	low	low	none	low	mid	low	high	high	mid	high	high	mid	low	high	none	mid	low	low	none	yes	unknown	derrienLncRNA	ENSG00000228709	ENSG00000228709	rest	nonFunctional	ENSG00000228709	0
ENSG00000228718.1	0	0	0	0	0	0	0	0	0	0	0	0.000183	0	0	0	0	0	0.001601	0	0	0	0.000381	0.000256	0	0.002541	0	0.001472	0	0.006234	0	0.012829	0	2.02365605625454	0.025497	6.27617153125e-06	0.00079678125	0	0.012829	HELA.S3.longPolyA	none	2.05790824510748	0.444319466047359	none	none	none	none	none	none	none	none	none	none	none	low	none	none	none	none	none	low	none	none	none	low	low	none	low	none	low	none	low	none	mid	none	yes	unknown	derrienLncRNA	ENSG00000228718	ENSG00000228718	rest	nonFunctional	ENSG00000228718	0
ENSG00000228719.1	0	0	0	0	0	0	0.002115	0.002748	0.001156	0	0.002479	0.006196	0	0.001254	0.001424	0	0	0.001795	0.000571	0.000488	0.001095	0.003171	0.003443	0.006002	0.00632	0	0.00066	0.000432	0.004658	0	0.003303	0.003105	3.95951186144263	0.052415	3.91529783770161e-06	0.00163796875	0	0.00632	A549.longPolyA	none	1.02001291155584	0.149130060796405	none	none	none	none	none	none	low	low	low	none	low	mid	none	low	low	none	none	low	low	low	low	mid	low	low	low	none	low	low	low	none	low	low	yes	unknown	derrienLncRNA	ENSG00000228719	ENSG00000228719	rest	nonFunctional	ENSG00000228719	0
ENSG00000228741.1	0.00636	0.017131	0	0.041588	0.009242	0.004334	0	0.081892	0.039606	0	0.012302	0.001543	0	0	0.049756	0.001432	0	0	0	0	0.018506	0.001688	0.036829	0.001788	0.00052	0.017631	0.001695	0.003145	0	0.079623	0	0.002123	3.46444359545899	0.428734	0.000506548510834677	0.0133979375	0	0.081892	BJ.longPolyA	none	1.02849679112819	0.211500750746776	mid	high	none	mid	mid	low	none	mid	high	none	low	low	none	none	mid	low	none	none	none	none	high	low	mid	low	low	high	low	low	none	mid	none	low	yes	unknown	derrienLncRNA	ENSG00000228741	ENSG00000228741	rest	nonFunctional	ENSG00000228741	0
ENSG00000228742.4	0	0	0	0	0	0.00472	0.006869	0	0	0	0.031121	0	0	0.27222	0.000827	0	0	0	0	0	0	0.005144	0.000646	0	0.010035	0	0	0	0	0.000596	0.000262	0	1.06778039686612	0.33244	0.00231666960058065	0.01038875	0	0.27222	K562.longPolyA	K562.longPolyA	8.74714822788471	0.688406682277157	none	none	none	none	none	low	mid	none	none	none	mid	none	none	high	low	none	none	none	none	none	none	mid	low	none	mid	none	none	none	none	low	low	none	yes	unknown	derrienLncRNA	ENSG00000228742	ENSG00000228742	rest	nonFunctional	ENSG00000228742	0
ENSG00000228775.3	0.000513	0.000991	0	0.020216	0.011255	0.005508	0.001539	0.033485	0.00049	0.03792	0.013452	0.01393	0	0.005996	0.005801	0.007017	0.001549	0.001097	0.009876	0.000916	0.012263	0.000367	0.038166	0.001185	0.005241	0.000559	0.002199	0.001621	0.002248	0.011954	0.003373	0.005389	4.01536283220525	0.256116	0.000113124731790323	0.008003625	0	0.038166	SK.N.SH_RA.longPolyA	none	1.00648734177215	0.175237989144053	low	low	none	mid	mid	low	low	mid	low	low	low	mid	none	low	low	low	low	low	mid	low	mid	low	mid	low	low	low	low	low	low	low	low	mid	yes	unknown	derrienLncRNA	ENSG00000228775	ENSG00000228775	rest	nonFunctional	ENSG00000228775	0
ENSG00000228784.1	7.3e-05	0.000774	0	0.001362	0.001953	0.002692	0.000436	0.011802	0.000972	0.000352	0.005646	0.00367	0	0.00081	0.002488	0	9.5e-05	0.003008	0.000878	0.001422	0	0.000521	0.000191	0.017295	8.1e-05	0.00298	0.019906	0.001197	0.001213	0.002242	0	0.002895	3.63716336540235	0.086954	2.2667753125e-05	0.0027173125	0	0.019906	H1.HESC.longPolyA	none	1.15096848800231	0.242509282116234	low	low	none	low	low	low	low	low	low	low	low	low	none	low	low	none	low	low	low	low	none	low	low	mid	low	mid	mid	low	low	low	none	low	yes	unknown	derrienLncRNA	ENSG00000228784	ENSG00000228784	rest	nonFunctional	ENSG00000228784	0
ENSG00000228789.1	0	0	0.002491	0	0	0	0	0	0.000987	0	0	0	0	0	0.003291	0.002536	0.005698	0.000562	0.003866	0	7e-04	0	0.010771	0.000316	0	0.000279	0.000952	0.009979	0	0.01443	0	0.013689	3.17038977967516	0.070547	1.70782341844758e-05	0.00220459375	0	0.01443	NHLF.longPolyA	none	1.05413105413105	0.222733220307122	none	none	low	none	none	none	none	none	low	none	none	none	none	none	low	low	low	low	low	none	low	none	mid	low	none	low	low	mid	none	low	none	mid	yes	unknown	derrienLncRNA	ENSG00000228789	ENSG00000228789	rest	nonFunctional	ENSG00000228789	0
ENSG00000228791.1	0	0	0	0	0	0	0.001229	0.001145	0	0.00178	0	0.004736	0	0.008435	0	0	0	0.000754	0.000653	0.007234	0	0	0	0	0.001197	0	0.001575	0	0.000342	0.00135	0.001132	0	3.07312093752591	0.031562	4.15802564112903e-06	0.0009863125	0	0.008435	K562.longPolyA	none	1.16602156483273	0.27260697289194	none	none	none	none	none	none	low	low	none	low	none	low	none	mid	none	none	none	low	low	low	none	none	none	none	low	none	low	none	low	low	low	none	yes	unknown	derrienLncRNA	ENSG00000228791	ENSG00000228791	rest	nonFunctional	ENSG00000228791	0
ENSG00000228793.1	0	0	0	0.000842	0	0	0.000169	0.004507	0	0	0.001169	0	0	0.004747	0.000705	0.000636	0	0.000846	0	0.002534	0	0	0.001081	0.002383	0	0	0.003333	0	0.001151	0.001011	0.001296	0	3.50636322360696	0.02641	1.71534551209677e-06	0.0008253125	0	0.004747	K562.longPolyA	none	1.05325049922343	0.201995431436444	none	none	none	low	none	none	low	low	none	none	low	none	none	low	low	low	none	low	none	low	none	none	low	low	none	none	low	none	low	low	low	none	yes	unknown	derrienLncRNA	ENSG00000228793	ENSG00000228793	rest	nonFunctional	ENSG00000228793	0
ENSG00000228794.1	0.041626	0.014807	0.021229	0.835313	0.035734	0.031029	0.228491	0.317075	0.016797	1.553881	0.528502	0.238037	0.072185	0.274443	0.185669	0.562555	0.341344	0.121717	0.241835	0.187057	0.01879	0.028152	0.110821	0.119082	0.185283	0.004764	0.394721	0.099575	0.104736	0.694391	0.165466	0.12701	4.17528123957803	7.902117	0.0991998706706522	0.24694115625	0.004764	1.553881	NHEK.longPolyA	none	1.8602380185631	0.216198414431199	high	mid	high	high	high	mid	high	mid	mid	high	high	high	high	high	mid	high	high	high	high	high	high	high	mid	high	high	mid	high	high	high	high	mid	mid	yes	unknown	derrienLncRNA	ENSG00000228794	ENSG00000228794	rest	nonFunctional	ENSG00000228794	0
ENSG00000228798.1	0.001276	0.000739	0	0.008051	0	0.042035	0	0.003022	0	0	0.040972	0.002212	0	0	0.000527	0	0	0.038493	0.000799	0	0.002271	0.000436	0.010159	0	0.004838	0	0	0	0.022176	0.000729	0.068513	0.001683	2.95856912974902	0.248931	0.000270773002087702	0.00777909375	0	0.068513	HELA.S3.longPolyA	none	1.62990365171881	0.278743083346045	low	low	none	low	none	mid	none	low	none	none	mid	low	none	none	low	none	none	mid	low	none	mid	low	low	none	low	none	none	none	mid	low	mid	low	yes	unknown	derrienLncRNA	ENSG00000228798	ENSG00000228798	rest	nonFunctional	ENSG00000228798	0
ENSG00000228800.1	0	0	0	0	0	0	0.00074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009462	0	0	0.003191	0	0	0	0	0	1.07802377613101	0.013393	3.05335922479839e-06	0.00041853125	0	0.009462	H1.HESC.longNonPolyA	none	2.96521466624883	0.593730886484203	none	none	none	none	none	none	low	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	none	low	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000228800	ENSG00000228800	rest	nonFunctional	ENSG00000228800	0
ENSG00000228824.1	0	0	0	0	0	0	0.000217	0	0	0	0	0.001061	0	0	0	0	0	0.008386	0	0	0.00011	0.001242	0.000765	0	0.00137	0	0	0.007418	0.005006	0.003327	0.011425	0.024415	2.6610453885006	0.064742	2.45905783508064e-05	0.0020231875	0	0.024415	GM12878.longPolyA	none	2.13698030634573	0.354364894552532	none	none	none	none	none	none	low	none	none	none	none	low	none	none	none	none	none	low	none	none	low	low	low	none	low	none	none	mid	low	low	mid	mid	yes	unknown	derrienLncRNA	ENSG00000228824	ENSG00000228824	rest	nonFunctional	ENSG00000228824	0
ENSG00000228826.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002412	0.000576	0.007456	0	0	0	0	0	0	0	0.001307	0.000821	0	0.000924	0.017739	1.82828281242953	0.031235	1.12632695070565e-05	0.00097609375	0	0.017739	GM12878.longPolyA	none	2.37915772532189	0.490543459484786	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	low	low	low	none	none	none	none	none	none	none	low	low	none	low	mid	yes	unknown	derrienLncRNA	ENSG00000228826	ENSG00000228826	rest	nonFunctional	ENSG00000228826	0
ENSG00000228857.2	0	0.000198	0	0.002533	0.00033	0	0.000458	0.027174	0.000744	0.004555	0.000798	0.003123	0	0.007286	0.00607	0	0.000872	0	0.00425	0.004435	0	0	0.00463	0	0.005115	0	0.000356	0.008908	0	0.009123	0.006141	0.087256	2.870346968094	0.184355	0.000248543805313508	0.00576109375	0	0.087256	GM12878.longPolyA	GM12878.longPolyA	3.21101052476632	0.423124690843364	none	low	none	low	low	none	low	mid	low	low	low	low	none	low	low	none	low	none	low	low	none	none	low	none	low	none	low	mid	none	low	low	mid	yes	unknown	derrienLncRNA	ENSG00000228857	ENSG00000228857	rest	nonFunctional	ENSG00000228857	0
ENSG00000228862.3	0	0	0	0	2.7e-05	0	0	0	0	0	0.000106	0.000308	0	0	0	0	0	0	0	0	0	0	0.00012	0	5.1e-05	0	0	0	0	0	0	4.3e-05	2.11998967101733	0.000655	3.62167641129032e-09	2.046875e-05	0	0.000308	MCF.7.longPolyA	none	2.56666666666667	0.420941315055247	none	none	none	none	low	none	none	none	none	none	low	low	none	none	none	none	none	none	none	none	none	none	low	none	low	none	none	none	none	none	none	low	yes	unknown	derrienLncRNA	ENSG00000228862	ENSG00000228862	rest	nonFunctional	ENSG00000228862	0
ENSG00000228873.1	0	0	0	0	0.001451	0	0	0	0	0	0	0.001583	0	0	0	0	0	0.164936	0	0	0.000356	0	0.01083	0	0	0	0	0.004081	0.447648	0	0.182572	0.002476	1.60970254323706	0.815933	0.0077504961324748	0.02549790625	0	0.447648	HELA.S3.longNonPolyA	none	2.4518984291129	0.476714366913179	none	none	none	none	low	none	none	none	none	none	none	low	none	none	none	none	none	high	none	none	low	none	mid	none	none	none	none	mid	high	none	high	low	yes	unknown	derrienLncRNA	ENSG00000228873	ENSG00000228873	rest	nonFunctional	ENSG00000228873	0
ENSG00000228876.1	0	0	0	0	0	0	0.001904	0	0	0	0	0.000364	0	0.004766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11191201171324	0.007034	8.04074415322581e-07	0.0002198125	0	0.004766	K562.longPolyA	none	2.5031512605042	0.571387544428459	none	none	none	none	none	none	low	none	none	none	none	low	none	low	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000228876	ENSG00000228876	rest	nonFunctional	ENSG00000228876	0
ENSG00000228878.2	0	0.000597	0	0.006658	0	0	0.002332	0.008219	0	0.017953	0.002287	0.001368	0	0.004447	0.00213	0.001891	0.001089	0.000379	0.003832	0.003316	0.000718	0	0.010304	0.003474	0.00178	0	0.002052	0.008853	0.000363	0.00369	0.003065	0.023699	3.85416362093132	0.114496	2.84391976774194e-05	0.003578	0	0.023699	GM12878.longPolyA	none	1.32005792903693	0.224738492775776	none	low	none	low	none	none	low	low	none	low	low	low	none	low	low	low	low	low	low	low	low	none	low	low	low	none	low	mid	low	low	low	mid	yes	unknown	derrienLncRNA	ENSG00000228878	ENSG00000228878	rest	nonFunctional	ENSG00000228878	0
ENSG00000228886.1	0	0.000512	0	0	0	0	0.001901	0.001263	0.00112	0	0.000745	0	0	0.005692	0	0	0	0.00705	0.000966	0	0.001282	0	0.002878	0.002383	0.001203	0	0	0.001059	0.005296	0	0.000289	0.000384	3.45462442146041	0.034023	3.24495314415323e-06	0.00106321875	0	0.00705	HEPG2.longNonPolyA	none	1.23858046380885	0.224924980905331	none	low	none	none	none	none	low	low	low	none	low	none	none	low	none	none	none	low	low	none	low	none	low	low	low	none	none	low	low	none	low	low	yes	unknown	derrienLncRNA	ENSG00000228886	ENSG00000228886	rest	nonFunctional	ENSG00000228886	0
ENSG00000228889.1	0.000467	0.002694	0.002194	0.039363	0.008912	0.004042	0.008177	0.035943	0.001669	0.032381	0.031839	0.033477	1e-04	0.03329	0.015636	0.037679	0.015318	0.025675	0.02598	0.013611	0.005414	0.004717	0.056541	0.036353	0.037897	0.000786	0.03733	0.006613	0.034183	0.030647	0.03372	0.00559	4.50417898373339	0.658238	0.000255117207157258	0.0205699375	1e-04	0.056541	SK.N.SH_RA.longPolyA	none	1.43639966465971	0.114924800212811	low	mid	low	mid	mid	low	mid	mid	low	low	mid	mid	low	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	low	mid	mid	mid	mid	mid	mid	yes	unknown	derrienLncRNA	ENSG00000228889	ENSG00000228889	rest	nonFunctional	ENSG00000228889	0
ENSG00000228906.1	0.001796	0.003699	4e-04	0.000637	0.000649	0.017422	0.007202	0.008052	0.001367	0.01088	0.008847	0.002303	0	0.02374	0.0031	0.002441	0.006584	0.048208	0.022243	0.002211	0.012887	0.000982	0.019143	0.023112	0.006088	0.000319	0.006976	0.01238	0.009188	0.006069	0.033135	0.022085	4.25807009824139	0.324145	0.000123172266837702	0.01012953125	0	0.048208	HEPG2.longNonPolyA	none	1.45489663497812	0.174974549882201	low	mid	low	low	low	mid	mid	low	low	low	low	low	none	mid	low	low	low	mid	mid	low	mid	low	mid	mid	low	low	low	mid	mid	low	mid	mid	yes	unknown	derrienLncRNA	ENSG00000228906	ENSG00000228906	rest	nonFunctional	ENSG00000228906	0
ENSG00000228918.1	0	0	0	0.00028	0.000381	0	0.000304	0	0	0	0	0	0	0.001405	0	0	0	0.004384	0	0.004429	0	5.6e-05	0	0.000274	0	0	0	0.000333	0.002187	0	0	0.001092	2.64191005352753	0.015125	1.29487442641129e-06	0.00047265625	0	0.004429	HEPG2.longPolyA	none	1.01026459854015	0.292145203037625	none	none	none	low	low	none	low	none	none	none	none	none	none	low	none	none	none	low	none	low	none	low	none	low	none	none	none	low	low	none	none	low	yes	unknown	derrienLncRNA	ENSG00000228918	ENSG00000228918	rest	nonFunctional	ENSG00000228918	0
ENSG00000228933.2	0	4.1e-05	0	0	0	0.010226	0	0	0	0	0.005713	0	0	0	0	0	0.000742	0.016708	0.000643	0.015126	0.005496	0	0.021743	0	0.000184	0	0	0	0.016804	0	0.00315	0	2.88487479144434	0.096576	3.70953789677419e-05	0.003018	0	0.021743	SK.N.SH_RA.longPolyA	none	1.29391811473459	0.239473045967165	none	low	none	none	none	mid	none	none	none	none	low	none	none	none	none	none	low	mid	low	mid	mid	none	mid	none	low	none	none	none	mid	none	low	none	yes	unknown	derrienLncRNA	ENSG00000228933	ENSG00000228933	rest	nonFunctional	ENSG00000228933	0
ENSG00000228950.1	0.001179	0.000502	0	0	0.004066	0.009675	0	0	0.001717	0	0.014821	0.000506	0	0	0	0	0	0.013782	0	0.001203	0.001543	0.001745	0	0.007185	0.001935	0	0	0	0.031258	0	0.079344	0	2.53707414221464	0.170461	0.000224236592990927	0.00532690625	0	0.079344	HELA.S3.longPolyA	none	2.53835818030584	0.417559864302418	low	low	none	none	mid	mid	none	none	low	none	low	low	none	none	none	none	none	mid	none	low	low	low	none	low	low	none	none	none	mid	none	mid	none	yes	unknown	derrienLncRNA	ENSG00000228950	ENSG00000228950	rest	nonFunctional	ENSG00000228950	0
ENSG00000228952.1	0	0	0	0	0	0	0	0.00412	0	0	0	0.013146	0	0.002925	0	0	0	0	0	0.001475	0	0	0.000866	0.001301	0.025576	0	0	0	0	0.006487	0	0	2.22562217921885	0.055896	2.58561977419355e-05	0.00174675	0	0.025576	A549.longPolyA	none	1.94553476342614	0.411945513424707	none	none	none	none	none	none	none	low	none	none	none	mid	none	low	none	none	none	none	none	low	none	none	low	low	mid	none	none	none	none	low	none	none	yes	unknown	derrienLncRNA	ENSG00000228952	ENSG00000228952	rest	nonFunctional	ENSG00000228952	0
ENSG00000228956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000593	0	0.004875	0.019054	0	0	0.005144	0	0	0	0	0	1.38952459696586	0.029666	1.24558287056452e-05	0.0009270625	0	0.019054	H1.HESC.longNonPolyA	H1.HESC.longNonPolyA	3.70412130637636	0.544822176337301	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	low	none	low	mid	none	none	low	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000228956	ENSG00000228956	rest	nonFunctional	ENSG00000228956	0
ENSG00000228971.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000697	0.000353	0	0.000308	0	0.000131	0	0.005925	0.00152	0.000161	0	0.001342	0	0	0	0	0.000232	2.10481188528614	0.010669	1.17619566834677e-06	0.00033340625	0	0.005925	SK.N.SH_RA.longPolyA	SK.N.SH_RA.longPolyA	3.89802631578947	0.481520306260888	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	low	low	none	low	none	low	none	low	low	low	none	low	none	none	none	none	low	yes	unknown	derrienLncRNA	ENSG00000228971	ENSG00000228971	rest	nonFunctional	ENSG00000228971	0
ENSG00000228980.3	0	0	0	0	0	0	0.005234	0	0	0	0	0	0	0.004757	0	0	0	0	0	0	0	0	0	0.002197	0	0	0.001047	0	0	0	0	0	1.77947973108746	0.013235	1.62815837802419e-06	0.00041359375	0	0.005234	K562.longNonPolyA	none	1.10027328147992	0.367603237179117	none	none	none	none	none	none	mid	none	none	none	none	none	none	low	none	none	none	none	none	none	none	none	none	low	none	none	low	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000228980	ENSG00000228980	rest	nonFunctional	ENSG00000228980	0
ENSG00000229005.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041814	0	0.043978	0	0	0	0	0	0	0	0	0.033764	0	0	0	1.57597503542204	0.119556	0.000141155052112903	0.003736125	0	0.043978	HEPG2.longPolyA	none	1.0517530013871	0.347647445377047	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	mid	none	mid	none	none	none	none	none	none	none	none	mid	none	none	none	yes	unknown	derrienLncRNA	ENSG00000229005	ENSG00000229005	rest	nonFunctional	ENSG00000229005	0
ENSG00000229033.1	0.002183	0	0	0.008033	0	0	0	0.003626	0	0	0.001766	0.002336	0	0.000797	0.001552	0.011184	0	0.003604	0.000747	0.001072	8e-05	0	0.002501	0.00075	0.000971	0	0.009222	0	0.003064	0.002822	0.001626	0.000362	3.70755619875313	0.058298	7.76034144758064e-06	0.0018218125	0	0.011184	HMEC.longPolyA	none	1.21275211450878	0.212197767874662	low	none	none	low	none	none	none	low	none	none	low	low	none	low	low	low	none	low	low	low	low	none	low	low	low	none	low	none	low	low	low	low	yes	unknown	derrienLncRNA	ENSG00000229033	ENSG00000229033	rest	nonFunctional	ENSG00000229033	0
ENSG00000229108.1	0	0	0	0	0	0.018348	0	0	0	0	0.029859	0	0	0	0	0	0	0	0	0	0	0	0	0.005394	0.000523	0	0.002296	0	0	0.006299	0	0	1.89818857035022	0.062719	3.80515963538306e-05	0.00195996875	0	0.029859	HUVEC.longPolyA	none	1.62737083060824	0.425092320485259	none	none	none	none	none	mid	none	none	none	none	mid	none	none	none	none	none	none	none	none	none	none	none	none	low	low	none	low	none	none	low	none	none	yes	unknown	derrienLncRNA	ENSG00000229108	ENSG00000229108	rest	nonFunctional	ENSG00000229108	0
ENSG00000229118.1	0	0	0	0.001616	0	0.008244	0	0	0.00016	0	0.012492	0	0	0	0	0	0	0	0	0	0.000114	0	0	0	0	0	0	0	0	0.010324	0	0	1.83412911096474	0.03295	9.6554975766129e-06	0.0010296875	0	0.012492	HUVEC.longPolyA	none	1.20999612553274	0.355816985518713	none	none	none	low	none	mid	none	none	low	none	low	none	none	none	none	none	none	none	none	none	low	none	none	none	none	none	none	none	none	low	none	none	yes	unknown	derrienLncRNA	ENSG00000229118	ENSG00000229118	rest	nonFunctional	ENSG00000229118	0
ENSG00000229131.1	0	0	0	0	0	0	0.010226	0	0	0	0	0	0	0.02591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.859488275056885	0.036136	2.37126644516129e-05	0.00112925	0	0.02591	K562.longPolyA	none	2.53373753178173	0.602015030955221	none	none	none	none	none	none	mid	none	none	none	none	none	none	mid	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	none	yes	unknown	derrienLncRNA	ENSG00000229131	ENSG00000229131	rest	nonFunctional	ENSG00000229131	0
ENSG00000229140.3	0	0	0	0.000735	0	0.001813	0.205936	0	0	0.004135	0.00051	0	0	0.867074	0	0	0.001411	0	0.003927	0	0	8.1e-05	0	0.000628	0	0	0	0.000973	0.002308	0	0	0.002808	0.87504672262501	1.092339	0.0244191120774748	0.03413559375	0	0.867074	K562.longPolyA	K562.longPolyA	4.21040517442312	0.665812515653063	none	none	none	low	none	low	high	none	none	low	low	none	none	high	none	none	low	none	low	none	none	low	none	low	none	none	none	low	low	none	none	low	yes	unknown	derrienLncRNA	ENSG00000229140	ENSG00000229140	rest	nonFunctional	ENSG00000229140	0
ENSG00000229153.1	0.000142	0.000219	0.002612	0.004906	0.000551	0.002322	0.006084	0.001024	0.000214	0.008385	0.001164	0.003059	0	0.010195	0.001475	0.007761	0.006601	0.001338	0.008541	0.002155	0.022309	6.3e-05	0.115592	0.026341	0.003245	0	0.011962	0.008147	0.001189	0.002976	0.000238	0.011588	3.30793304107822	0.272398	0.000420773314512097	0.0085124375	0	0.115592	SK.N.SH_RA.longPolyA	SK.N.SH_RA.longPolyA	4.38829201624843	0.388294536154206	low	low	low	low	low	low	mid	low	low	low	low	low	none	mid	low	low	low	low	low	low	high	low	mid	mid	low	none	low	mid	low	low	low	mid	yes	unknown	derrienLncRNA	ENSG00000229153	ENSG00000229153	rest	nonFunctional	ENSG00000229153	0
ENSG00000229155.1	0	0	0	0	0	0.000216	0.008243	0	0.000136	0	0	0	0	0.015387	0	0	0	0	0	0.003511	0	0.000634	0	0	0.001606	0	0	0.000816	0.002157	0	0	0.000228	2.1992919442923	0.032934	9.40501647983871e-06	0.0010291875	0	0.015387	K562.longPolyA	none	1.86667475433701	0.418795537853692	none	none	none	none	none	low	mid	none	low	none	none	none	none	mid	none	none	none	none	none	low	none	low	none	none	low	none	none	low	low	none	none	low	yes	unknown	derrienLncRNA	ENSG00000229155	ENSG00000229155	rest	nonFunctional	ENSG00000229155	0
ENSG00000229178.1	0	0	0	0.000437	0.00409	9e-05	0.00329	0.00549	0.000883	0.002806	0.003008	0.008428	0	0.017736	0.002705	0.00328	0	0.003695	0.000252	0.004223	0.001201	0.000446	0.013683	0.00304	0.003963	0	0.003481	0.006991	0.00549	0.003076	0.001951	0.004801	4.17349878358254	0.108536	1.56113044516129e-05	0.00339175	0	0.017736	K562.longPolyA	none	1.29620697215523	0.187936609005781	none	none	none	low	mid	low	mid	low	low	low	low	mid	none	mid	low	low	none	low	low	low	low	low	mid	low	low	none	low	mid	low	low	low	low	yes	unknown	derrienLncRNA	ENSG00000229178	ENSG00000229178	rest	nonFunctional	ENSG00000229178	0
ENSG00000229180.2	0.006801	0.008238	0.002488	0.062605	0.022731	0.038457	0.010669	0.122218	0.008097	0.073088	0.108374	0.035846	0.004663	0.044748	0.023918	0.049341	0.055971	0.121573	0.052823	0.057294	0.011735	0.007736	0.091729	0.043331	0.020726	0.008243	0.049148	0.025435	0.078836	0.061214	0.046839	0.025987	4.56433811921661	1.380902	0.00115582291938306	0.0431531875	0.002488	0.122218	BJ.longPolyA	none	1.00530545433608	0.1176108761531	mid	mid	low	mid	mid	mid	mid	mid	mid	mid	mid	mid	low	mid	mid	mid	mid	high	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	mid	yes	unknown	derrienLncRNA	ENSG00000229180	ENSG00000229180	rest	nonFunctional	ENSG00000229180	0
ENSG00000229191.1	0	0	0	0	0	0.000388	0.00467	0	0	0	0.000452	4.5e-05	0	0.048983	0.000217	0.000402	0	0.000891	0	0.001038	5.6e-05	0.000359	0.001024	0.074088	0.000836	0.000344	0.183355	0.001427	0.000764	0	0.000767	0.004617	1.78172019844056	0.324723	0.00123429140618448	0.01014759375	0	0.183355	H1.HESC.longPolyA	none	2.47482723248029	0.488193573540529	none	none	none	none	none	low	mid	none	none	none	low	low	none	mid	low	low	none	low	none	low	low	low	low	mid	low	low	high	low	low	none	low	low	yes	unknown	derrienLncRNA	ENSG00000229191	ENSG00000229191	rest	nonFunctional	ENSG00000229191	0
