filename	dccAccession	size	cell	antibody	dataType	view	geoSampleAccession	md5sum	dateSubmitted	lab	dataVersion	url	softwareVersion	exprdir	controlId	type	grant	setType	control	dateUnrestricted	spikeInPool	composite	replicate	labExpId	readType	seqPlatform	bioRep	localization	project	tableName	rnaExtract	treatment	protocol	dateResubmitted	origAssembly	labProtocolId	labVersion	strand	objStatus	subId	geoSampleAccesion	#N/A
wgEncodeUwHistoneSknshraInputStdAln_1Reps.norm5.rawsignal.bw	wgEncodeEH000474	1.3G	SK-N-SH_RA	Input	ChipSeq	Signal	GSM945317	1bc989a159c092390c3cb941bb1b07c7	2010-02-18	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwHistoneSknshraInputStdAln_1Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000474	bigWig	Stam	input	std															2010-06-10								
peakSeq.optimal.wgEncodeSydhTfbsGm12892Pol2IggmusAlnRep0_vs_wgEncodeSydhTfbsGm12892InputIggmusAlnRep0.bb	wgEncodeEH000729	962K	GM12892	Pol2	ChipSeq	Peaks	GSM935640	4e6287709ca19e4d58791caf23f39388	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12892Pol2IggmusAlnRep0_vs_wgEncodeSydhTfbsGm12892InputIggmusAlnRep0.bb	PeakSeq	hub	wgEncodeEH000711	bigBed	Snyder	exp	IgG-mus													None										
A549-Stam_WholeCell_Short_RNA_CSHL_Contig.CSHL_LID20749-021WC-r1.LID20750-022WC-r2.idrFilt0.1.bb	wgEncodeEH002598	706K	A549		RnaSeq	Contigs	GSM973668	96a320725bc36d7d4ca4cce092f08118		CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_elements/jan2011/ShortRnaSeq/A549-Stam_WholeCell_Short_RNA_CSHL_Contig.CSHL_LID20749-021WC-r1.LID20750-022WC-r2.idrFilt0.1.bb		ShortRnaSeq		bigBed	Gingeras						pooled	LID20749,LID20750			021WC,022WC	cell			shortTotal				.	021WCs,022WCs	iIDR					
wgEncodeOpenChromDnaseHsmmAln_3Reps.norm5.rawsignal.bw	wgEncodeEH000584	1.2G	HSMM		DnaseSeq	Signal	GSM816650	edcd0f738b5334cdf7a8b1d07ac5ad59	2009-12-20	Duke	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeOpenChromDnaseHsmmAln_3Reps.norm5.rawsignal.bw	Wiggler	bigwig	generic_male	bigWig	Crawford															None		2010-06-19								
wgEncodeUwTfbsSaecCtcfStdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000437	1.1G	SAEC	CTCF	ChipSeq	Signal	GSM749684,GSM749779	6d2a8a874b76ec24fbe811ca5e605ffe	2009-10-19	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwTfbsSaecCtcfStdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000473	bigWig	Stam	exp	std															2010-06-10								
wgEncodeOpenChromFaireHelas3Aln_2Reps.norm5.rawsignal.bw	wgEncodeEH000544	1.5G	HeLa-S3		FaireSeq	Signal	GSM864348	fe4cecdd04d8c313e5c0963d279b026e	2009-03-22	UNC	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeOpenChromFaireHelas3Aln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	HeLa-S3/Input	bigWig	Crawford																	2010-06-16								
spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.bb	wgEncodeEH001512	1.2M	GM12892	Pol2-4H8	ChipSeq	Peaks	GSM803490	fb37dbf2a3464427a836649596502846	2010-12-20	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeHaibTfbsGm12892Pol24h8V0416102AlnRep0_VS_wgEncodeHaibTfbsGm12892ControlPcr1xAlnRep0.bb	SPP	hub	SL818	bigBed	Myers	exp						SL911								None	v041610.2									
wgEncodeOpenChromDnaseFibroblAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000583	1.5G	Fibrobl		DnaseSeq	Signal	GSM816652	59f006ffddabb7832b7a2892248fa190	2009-12-20	Duke	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeOpenChromDnaseFibroblAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	Fibrobl/Input	bigWig	Crawford															None		2010-06-19								
peakSeq.optimal.wgEncodeHaibTfbsGm12878Elf1sc631V0416101AlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	wgEncodeEH001617	1.2M	GM12878	ELF1_(SC-631)	ChipSeq	Peaks	GSM803496	33a45d07b99621d434b24f7efe01a851	2010-12-22	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Elf1sc631V0416101AlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	PeakSeq	hub	SL1613	bigBed	Myers	exp						SL2253								None	v041610.1									
wgEncodeCshlLongRnaSeqNhlfCellLongnonpolyaPlusRawSigRep1.bigWig	wgEncodeEH000178	106M	NHLF		RnaSeq	PlusSignal	GSM765389	c1ff2b8ea3ead99adfabd7985e001149	2010-10-22	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqNhlfCellLongnonpolyaPlusRawSigRep1.bigWig		hub		bigWig	Gingeras			2011-07-22	Nist14	wgEncodeCshlLongRnaSeq	1	LID8828	2x76D	Illumina_GA2x	033WC	cell	wgEncode	wgEncodeCshlLongRnaSeqNhlfCellLongnonpolyaPlusRawSigRep1	longNonPolyA											
wgEncodeCshlLongRnaSeqNhekNucleusLongnonpolyaPlusRawSigRep4.bigWig	wgEncodeEH000196	170M	NHEK		RnaSeq	PlusSignal	GSM767846	8f91402f3c1a20eb4f5636346f5d3f42	2010-12-24	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqNhekNucleusLongnonpolyaPlusRawSigRep4.bigWig		hub		bigWig	Gingeras			2011-09-23	Nist14	wgEncodeCshlLongRnaSeq	4	LID9205	2x76D	Illumina_GA2x	028N	nucleus	wgEncode	wgEncodeCshlLongRnaSeqNhekNucleusLongnonpolyaPlusRawSigRep4	longNonPolyA											
wgEncodeCshlLongRnaSeqHmecCellPapPlusRawSigRep1.bigWig	wgEncodeEH000153	386M	HMEC		RnaSeq	PlusSignal	GSM758571	8d5af746966efac6f1f646d0d750dd1b	2010-09-29	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqHmecCellPapPlusRawSigRep1.bigWig		hub		bigWig	Gingeras			2011-06-29	Nist14	wgEncodeCshlLongRnaSeq	1	LID8695	2x76D	Illumina_GA2x	036WC	cell	wgEncode	wgEncodeCshlLongRnaSeqHmecCellPapPlusRawSigRep1	longPolyA											
peakSeq.optimal.wgEncodeHaibTfbsHepg2Atf3V0416101AlnRep0_vs_wgEncodeHaibTfbsHepg2ControlV0416101AlnRep0.bb	wgEncodeEH001568	362K	HepG2	ATF3	ChipSeq	Peaks	GSM803503	1a57f2cf235688b701b8a74ba0d526c8	2010-09-15	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsHepg2Atf3V0416101AlnRep0_vs_wgEncodeHaibTfbsHepg2ControlV0416101AlnRep0.bb	PeakSeq	hub	SL1781	bigBed	Myers	exp						SL2386								None	v041610.1									
wgEncodeHaibTfbsPanc1ControlPcr2xAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001525	1.7G	PANC-1	Control	ChipSeq	Signal	GSM803394	37729c53dab44b1d0f48cfd3ac9abdd6	2011-02-07	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsPanc1ControlPcr2xAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL117	bigWig	Myers	input						SL117								None	PCR2x									
wgEncodeBroadHistoneHsmmH3k36me3StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000113	722M	HSMM	H3K36me3	ChipSeq	Signal	GSM733702	ff2ca2326b7db25e5f3065f4d609afc5	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeBroadHistoneHsmmH3k36me3StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000119	bigWig	Bernstein	exp	std															2010-11-05								
wgEncodeUwHistoneNhekH3k4me3StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000415	458M	NHEK	H3K4me3	ChipSeq	Signal	GSM945175	d34f9c1a36e071cc2e36a42d08589418	2009-09-29	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeUwHistoneNhekH3k4me3StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000472	bigWig	Stam	exp	std															2010-06-15								
spp.optimal.wgEncodeHaibTfbsGm12878Six5Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001542	482K	GM12878	SIX5	ChipSeq	Peaks	GSM803338	3504c5830affee126074d318bc66bcf5	2010-06-07	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeHaibTfbsGm12878Six5Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	SPP	hub	SL516	bigBed	Myers	exp						SL1061								None	PCR1x	2010-06-07								
peakSeq.optimal.wgEncodeHaibTfbsHepg2Elf1sc631V0416101AlnRep0_vs_wgEncodeHaibTfbsHepg2ControlV0416101AlnRep0.bb	wgEncodeEH001641	818K	HepG2	ELF1_(SC-631)	ChipSeq	Peaks	GSM803415	3f7a0107533117e45b28e5208eaf97db	2011-01-13	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsHepg2Elf1sc631V0416101AlnRep0_vs_wgEncodeHaibTfbsHepg2ControlV0416101AlnRep0.bb	PeakSeq	hub	SL1781	bigBed	Myers	exp						SL3645								None	v041610.1									
SK-N-SH_RA_WholeCell_Ap_Long_CSHL_Contig.CSHL_LID8967-019WC-b1.LID8968-020WC-b2.idrFilt0.1.bb	wgEncodeEH000169	8.9M	SK-N-SH_RA		RnaSeq	Contigs	GSM765395	35016abbdbf9f0d8257c0ba1b16fa479		CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_elements/jan2011/LongRnaSeq/SK-N-SH_RA_WholeCell_Ap_Long_CSHL_Contig.CSHL_LID8967-019WC-b1.LID8968-020WC-b2.idrFilt0.1.bb		LongRnaSeq		bigBed	Gingeras						pooled					Cell			longPolyA		None				iIDR	Plus				
wgEncodeCshlLongRnaSeqK562CellTotalMinusRawSigRep1.bigWig	wgEncodeEH000142	266M	K562		RnaSeq	MinusSignal	GSM840136	0bbb121f4ff9cfd78cc667d844def78b	2009-10-22	CSHL	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqK562CellTotalMinusRawSigRep1.bigWig		hub		bigWig	Gingeras			2010-07-22		wgEncodeCshlLongRnaSeq	1	crg-45		Illumina_GA2	gen0131WC	cell	wgEncode	wgEncodeCshlLongRnaSeqK562CellTotalMinusRawSigRep1	total			2010-06-17								
wgEncodeCshlShortRnaSeqBjCellShorttotalTapMinusRawRep1.bigWig	wgEncodeEH001079	2.0M	BJ		RnaSeq	MinusSignal	GSM897077	48256f7699401a458862fb4070737029	2011-01-18	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlShortRnaSeqBjCellShorttotalTapMinusRawRep1.bigWig		hub		bigWig	Gingeras			2011-10-18		wgEncodeCshlShortRnaSeq	1	LID20909	1x36	Illumina_GA2x	037WC	cell	wgEncode	wgEncodeCshlShortRnaSeqBjCellShorttotalTapMinusRawRep1	shortTotal		TAP-Only									
peakSeq.optimal.wgEncodeHaibTfbsK562Taf7sq8V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	wgEncodeEH001654	362K	K562	TAF7_(SQ-8)	ChipSeq	Peaks	GSM803407	8c49bc99b6b5a5a213861c3ac110388c	2011-01-21	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsK562Taf7sq8V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	PeakSeq	hub	SL2455	bigBed	Myers	exp						SL3274								None	v041610.1									
wgEncodeHaibTfbsGm12878Irf4Pcr1xAln_2Reps.norm5.rawsignal.bw	wgEncodeEH001484	1.6G	GM12878	IRF4	ChipSeq	Signal	GSM803390	d89c26ca847bd223817368c54e24daed	2009-10-27	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeHaibTfbsGm12878Irf4Pcr1xAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	SL516	bigWig	Myers	exp						SL838								None	PCR1x	2010-06-07								
peakSeq.optimal.wgEncodeHaibTfbsHepg2Tcf12Pcr1xAlnRep0_vs_wgEncodeHaibTfbsHepg2ControlPcr1xAlnRep0.bb	wgEncodeEH001544	290K	HepG2	TCF12	ChipSeq	Peaks	GSM803336	3381693b3d23bb961e43ec10fdcc4b1d	2010-06-07	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsHepg2Tcf12Pcr1xAlnRep0_vs_wgEncodeHaibTfbsHepg2ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL593	bigBed	Myers	exp						SL1060								None	PCR1x									
spp.optimal.wgEncodeBroadHistoneHuvecPol2bStdAlnRep0_VS_wgEncodeBroadHistoneHuvecControlStdAlnRep0.bb	wgEncodeEH000061	594K	HUVEC	Pol2(b)	ChipSeq	Peaks	GSM733749	6b388b3badb3683f76819ac06301be6b	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeBroadHistoneHuvecPol2bStdAlnRep0_VS_wgEncodeBroadHistoneHuvecControlStdAlnRep0.bb	SPP	hub	wgEncodeEH000060	bigBed	Bernstein	exp	std															2010-11-05								
peakSeq.optimal.wgEncodeSydhTfbsGm12878Stat3IggmusAlnRep0_vs_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.bb	wgEncodeEH001811	402K	GM12878	STAT3	ChipSeq	Peaks	GSM935557	2bc28fe8f67f5d4f8bc34895facbf6e4	2010-10-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12878Stat3IggmusAlnRep0_vs_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.bb	PeakSeq	hub	wgEncodeEH000706	bigBed	Snyder	exp	IgG-mus													None										
spp.optimal.wgEncodeHaibTfbsGm12878Pax5c20Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001489	1.2M	GM12878	PAX5-C20	ChipSeq	Peaks	GSM803391	459bdd533f09c05b47adda8a1f1c931a	2009-12-04	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeHaibTfbsGm12878Pax5c20Pcr1xAlnRep0_VS_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	SPP	hub	SL678	bigBed	Myers	exp						SL675								None	PCR1x	2010-06-07								
wgEncodeOpenChromFaireHtr8Aln_2Reps.norm5.rawsignal.bw	wgEncodeEH001124	1.4G	HTR8svn		FaireSeq	Signal	GSM864343	cb61decd09b4d8b8385f925491c10e7d	2011-01-19	UNC	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeOpenChromFaireHtr8Aln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	generic_female	bigWig	Crawford																									
wgEncodeSydhTfbsHepg2Grp20ForsklnStdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000752	1.5G	HepG2	GRp20	ChipSeq	Signal	GSM935620	8c9cc9812158dc858d818478109592e8	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsHepg2Grp20ForsklnStdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000755	bigWig	Snyder	exp	std													forskolin										
peakSeq.optimal.wgEncodeSydhTfbsHepg2Srebp1PravastStdAlnRep0_vs_wgEncodeSydhTfbsHepg2InputPravastStdAlnRep0.bb	wgEncodeEH000642	74K	HepG2	SREBP1	ChipSeq	Peaks	GSM935315	75761639083149e9596dfcc81637f788	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHepg2Srebp1PravastStdAlnRep0_vs_wgEncodeSydhTfbsHepg2InputPravastStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000640	bigBed	Snyder	exp	std													pravastatin										
spp.optimal.wgEncodeOpenChromChipMcf7CtcfVehAlnRep0_VS_wgEncodeOpenChromChipMcf7InputAln.bb	wgEncodeEH001132	3.6M	MCF-7	CTCF	ChipSeq	Peaks	GSM822308	874cb09068fbdeffcd5c53d550f0b068	2010-10-16	UT-A	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeOpenChromChipMcf7CtcfVehAlnRep0_VS_wgEncodeOpenChromChipMcf7InputAln.bb	SPP	hub	wgEncodeEH000589	bigBed	Crawford	exp														vehicle										
wgEncodeCshlShortRnaSeqNhekNucleusShorttotalTapPlusRawRep4.bigWig	wgEncodeEH001093	1.9M	NHEK		RnaSeq	PlusSignal	GSM897076	61e3ab67bd0e1f27649dbc901e419a22	2011-01-19	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlShortRnaSeqNhekNucleusShorttotalTapPlusRawRep4.bigWig		hub		bigWig	Gingeras			2011-10-19		wgEncodeCshlShortRnaSeq	4	LID21003	1x36	Illumina_GA2x	028N	nucleus	wgEncode	wgEncodeCshlShortRnaSeqNhekNucleusShorttotalTapPlusRawRep4	shortTotal		TAP-Only									
wgEncodeBroadHistoneHsmmH3k79me2StdAln_2Reps.norm5.rawsignal.bw	wgEncodeEH000998	640M	HSMM	H3K79me2	ChipSeq	Signal	GSM733741	0009ea0b25e106167d01e8eff507ba78	2010-11-05	Broad	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeBroadHistoneHsmmH3k79me2StdAln_2Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000119	bigWig	Bernstein	exp	std															2010-11-05								
wgEncodeCshlLongRnaSeqK562CytosolLongnonpolyaMinusRawSigRep2.bigWig	wgEncodeEH000193	41M	K562		RnaSeq	MinusSignal	GSM767849	7c9cdf5b51f7ec412bd1d6114338d644	2011-01-11	CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_signal/jan2011/hub/wgEncodeCshlLongRnaSeqK562CytosolLongnonpolyaMinusRawSigRep2.bigWig		hub		bigWig	Gingeras			2011-10-11	Nist14	wgEncodeCshlLongRnaSeq	2	LID18546	2x76D	Illumina_GA2x	002C	cytosol	wgEncode	wgEncodeCshlLongRnaSeqK562CytosolLongnonpolyaMinusRawSigRep2	longNonPolyA											
H1ES_WholeCell_Am_Long_CSHL_Contig.CSHL_LID8663-005WC-b1.LID8664-006WC-b2.idrFilt0.1.bb	wgEncodeEH000149	12M	H1-hESC		RnaSeq	Contigs	GSM758573	c2b6aad36eba140f43bb0187543189b8		CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_elements/jan2011/LongRnaSeq/H1ES_WholeCell_Am_Long_CSHL_Contig.CSHL_LID8663-005WC-b1.LID8664-006WC-b2.idrFilt0.1.bb		LongRnaSeq		bigBed	Gingeras						pooled					Cell			longNonPolyA		None				iIDR	Plus				
wgEncodeSydhTfbsHelas3Pol2StdAln_3Reps.norm5.rawsignal.bw	wgEncodeEH000613	682M	HeLa-S3	Pol2	ChipSeq	Signal	GSM935395	4d55b7c09cc7fa85dc2782fcde8f942c	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsHelas3Pol2StdAln_3Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000612	bigWig	Snyder	exp	std													None										
wgEncodeUwHistoneGm12878H3k27me3StdAln.bb	wgEncodeEH000428	1.3M	GM12878	H3K27me3	ChipSeq	Peaks	GSM945196	a5eb3a8d8debea60e1b3d6cc4a4efa3b	2009-10-19	UW	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/histone_macs/optimal/hub/wgEncodeUwHistoneGm12878H3k27me3StdAln.bb	MACS	hub	wgEncodeEH000463	bigBed	Stam	exp	std															2010-06-14	hg18							
NHEK_Nucleus_Ap_Long_CSHL_Contig.CSHL_LID8797-027N-b3.LID8798-028N-b4.idrFilt0.1.bb	wgEncodeEH000165	8.9M	NHEK		RnaSeq	Contigs	GSM765399	a9a251b912ad91c4873a3b5128dbe862		CSHL	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/rna_elements/jan2011/LongRnaSeq/NHEK_Nucleus_Ap_Long_CSHL_Contig.CSHL_LID8797-027N-b3.LID8798-028N-b4.idrFilt0.1.bb		LongRnaSeq		bigBed	Gingeras						pooled					Nucleus			longPolyA		None				iIDR	Plus				
wgEncodeSydhTfbsGm18951InputIggmusAln_1Reps.norm5.rawsignal.bw	wgEncodeEH000737	1.4G	GM18951	Input	ChipSeq	Signal	GSM935528	4b2c4b03f13f4c189035e2d856332ecb	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/signal/jan2011/bigwig/wgEncodeSydhTfbsGm18951InputIggmusAln_1Reps.norm5.rawsignal.bw	Wiggler	bigwig	wgEncodeEH000737	bigWig	Snyder	input	IgG-mus													None										
spp.optimal.wgEncodeOpenChromChipMcf7CmycVehAlnRep0_VS_wgEncodeOpenChromChipMcf7InputAln.bb	wgEncodeEH001133	1.4M	MCF-7	c-Myc	ChipSeq	Peaks	GSM822301	c389848a9d62e511b17df46a6e3f31ec	2010-10-16	UT-A	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/spp/optimal/hub/spp.optimal.wgEncodeOpenChromChipMcf7CmycVehAlnRep0_VS_wgEncodeOpenChromChipMcf7InputAln.bb	SPP	hub	wgEncodeEH000589	bigBed	Crawford	exp														vehicle										
peakSeq.optimal.wgEncodeHaibTfbsGm12878Yy1V0416101AlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep1.bb	wgEncodeEH001657	1002K	GM12878	YY1_(SC-281)	ChipSeq	Peaks	GSM803406	bddb689cbbeac11e4048f668818bff24	2011-02-15	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Yy1V0416101AlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep1.bb	PeakSeq	hub	SL1394	bigBed	Myers	exp						SL1475								None	PCR1x									
