filename	dccAccession	size	cell	antibody	dataType	view	filename	localfile	geoSampleAccession	md5sum	dateSubmitted	lab	dataVersion	url	softwareVersion	exprdir	controlId	type	dateResubmitted	grant	setType	control	labExpId	treatment	protocol
peakSeq.optimal.wgEncodeSydhTfbsGm12878NfkbIggrabAlnRep0_vs_wgEncodeSydhTfbsGm12878InputIggrabAlnRep0.bb	wgEncodeEH000690	762K	GM12878	NFKB	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsGm12878NfkbIggrabAlnRep0_vs_wgEncodeSydhTfbsGm12878InputIggrabAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsGm12878NfkbIggrabAlnRep0_vs_wgEncodeSydhTfbsGm12878InputIggrabAlnRep0.bb	GSM935478	2614eb0a16504ab18ca498467c1dbac8	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12878NfkbIggrabAlnRep0_vs_wgEncodeSydhTfbsGm12878InputIggrabAlnRep0.bb	PeakSeq	hub	wgEncodeEH002034	bigBed		Snyder	exp	IgG-rab		None	
peakSeq.optimal.wgEncodeSydhTfbsGm12878Chd21250IggmusAlnRep0_vs_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.bb	wgEncodeEH002823	938K	GM12878	CHD2_-N-1250-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsGm12878Chd21250IggmusAlnRep0_vs_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsGm12878Chd21250IggmusAlnRep0_vs_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.bb	GSM935378	a1a6d4eb4d6e7e4dd2c90210a3d1eb3a	2011-01-18	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12878Chd21250IggmusAlnRep0_vs_wgEncodeSydhTfbsGm12878InputIggmusAlnRep0.bb	PeakSeq	hub	wgEncodeEH000706	bigBed		Snyder	exp	IgG-mus		None	
peakSeq.optimal.wgEncodeHaibTfbsK562Ctcflsc98982V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	wgEncodeEH001652	730K	K562	CTCFL_-SC-98982-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsK562Ctcflsc98982V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsK562Ctcflsc98982V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	GSM803401	74b82293dd70585f13420637a23bf984	2011-01-21	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsK562Ctcflsc98982V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	PeakSeq	hub	SL2455	bigBed		Myers	exp		SL3189	None	v041610.1
peakSeq.optimal.wgEncodeSydhTfbsHepg2Irf3IggrabAlnRep0_vs_wgEncodeSydhTfbsHepg2InputIggrabAlnRep1.bb	wgEncodeEH001800	74K	HepG2	IRF3	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHepg2Irf3IggrabAlnRep0_vs_wgEncodeSydhTfbsHepg2InputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHepg2Irf3IggrabAlnRep0_vs_wgEncodeSydhTfbsHepg2InputIggrabAlnRep1.bb	GSM935650	5a27c927269d7b37d3124b4bb9880d8d	2010-06-11	Stanford	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHepg2Irf3IggrabAlnRep0_vs_wgEncodeSydhTfbsHepg2InputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH001791	bigBed		Snyder	exp	IgG-rab		None	
peakSeq.optimal.wgEncodeHaibTfbsGm12878Bclaf1m33V0416101AlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	wgEncodeEH001563	506K	GM12878	BCLAF1_-M33-P5B11-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Bclaf1m33V0416101AlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Bclaf1m33V0416101AlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	GSM803509	246994961dd2de2b2374e5663fc48fa9	2010-09-15	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Bclaf1m33V0416101AlnRep0_vs_wgEncodeHaibTfbsGm12878ControlV0416101AlnRep0.bb	PeakSeq	hub	SL1395	bigBed		Myers	exp		SL1509	None	v041610.1
peakSeq.optimal.wgEncodeSydhTfbsGm12878Spt20StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	wgEncodeEH001873	290K	GM12878	SPT20	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsGm12878Spt20StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsGm12878Spt20StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	GSM935417	87072a93d6df779d84927568fa37f9d3	2011-01-19	Harvard-Weissman-	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsGm12878Spt20StdAlnRep0_vs_wgEncodeSydhTfbsGm12878InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000625	bigBed		Snyder	exp	std		None	
peakSeq.optimal.wgEncodeSydhTfbsHepg2Hsf1ForsklnStdAlnRep0_vs_wgEncodeSydhTfbsHepg2InputForsklnStdAlnRep0.bb	wgEncodeEH000754	362K	HepG2	HSF1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHepg2Hsf1ForsklnStdAlnRep0_vs_wgEncodeSydhTfbsHepg2InputForsklnStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHepg2Hsf1ForsklnStdAlnRep0_vs_wgEncodeSydhTfbsHepg2InputForsklnStdAlnRep0.bb	GSM935626	de93ade9f6d7fa003c8f224e4bc16479	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHepg2Hsf1ForsklnStdAlnRep0_vs_wgEncodeSydhTfbsHepg2InputForsklnStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000755	bigBed		Snyder	exp	std		forskolin	
peakSeq.optimal.wgEncodeHaibTfbsK562Ets1V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	wgEncodeEH001580	562K	K562	ETS1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsK562Ets1V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsK562Ets1V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	GSM803442	58f81470bc421091b1b9d2f2e6af9422	2010-10-25	HudsonAlpha	ENCODE Jan 2011. Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsK562Ets1V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	PeakSeq	hub	SL2455	bigBed		Myers	exp		SL2262	None	v041610.1
peakSeq.optimal.wgEncodeSydhTfbsK562Stat1Ifna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	wgEncodeEH000663	314K	K562	STAT1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Stat1Ifna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Stat1Ifna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	GSM935472	66a2d00a463c894cb7a0b6f7992631d2	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Stat1Ifna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000655	bigBed		Snyder	exp	std		IFNa30	
peakSeq.optimal.wgEncodeSydhTfbsK562Stat1Ifng6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.bb	wgEncodeEH000761	362K	K562	STAT1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Stat1Ifng6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Stat1Ifng6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.bb	GSM935488	f689d3c476045b3dd0b9885b74238331	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Stat1Ifng6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000658	bigBed		Snyder	exp	std		IFNg6h	
peakSeq.optimal.wgEncodeHaibTfbsH1hescP300V0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	wgEncodeEH001574	410K	H1-hESC	p300	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsH1hescP300V0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsH1hescP300V0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	GSM803542	e4b7bfc82c288466715463eaf63e273f	2010-09-27	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsH1hescP300V0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	PeakSeq	hub	SL1398	bigBed		Myers	exp		SL2250	None	v041610.2
peakSeq.optimal.wgEncodeHaibTfbsK562Fosl1sc183V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	wgEncodeEH001637	626K	K562	FOSL1_-SC-183-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsK562Fosl1sc183V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsK562Fosl1sc183V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	GSM803439	17927d42155079c43e59bee0c66de98f	2011-01-11	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsK562Fosl1sc183V0416101AlnRep0_vs_wgEncodeHaibTfbsK562ControlV0416101AlnRep0.bb	PeakSeq	hub	SL2455	bigBed		Myers	exp		SL2349	None	v041610.1
peakSeq.optimal.wgEncodeSydhTfbsK562Stat1Ifna6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.bb	wgEncodeEH000664	338K	K562	STAT1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Stat1Ifna6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Stat1Ifna6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.bb	GSM935471	fed99e8860f42a34149c6f48a4382837	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Stat1Ifna6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000656	bigBed		Snyder	exp	std		IFNa6h	
peakSeq.optimal.wgEncodeSydhTfbsK562Stat1Ifng30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng30StdAlnRep1.bb	wgEncodeEH000760	386K	K562	STAT1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Stat1Ifng30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng30StdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Stat1Ifng30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng30StdAlnRep1.bb	GSM935487	7f3763b2480ba10619522d2a7a293d8a	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Stat1Ifng30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng30StdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000657	bigBed		Snyder	exp	std		IFNg30	
peakSeq.optimal.wgEncodeSydhTfbsHelas3Stat1Ifng30StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIfng30StdAlnRep1.bb	wgEncodeEH000614	650K	HeLa-S3	STAT1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Stat1Ifng30StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIfng30StdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Stat1Ifng30StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIfng30StdAlnRep1.bb	GSM935360	b66aecd14376456f060b4119a8f28bf2	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Stat1Ifng30StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIfng30StdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000611	bigBed		Snyder	exp	std		IFNg30	
peakSeq.optimal.wgEncodeSydhTfbsHelas3CebpbIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	wgEncodeEH001815	2.3M	HeLa-S3	CEBPB	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3CebpbIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3CebpbIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	GSM935553	10efd15cffa0c7a004b0a0a008ffe2f7	2010-10-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3CebpbIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH000744	bigBed		Snyder	exp	IgG-rab		None	
peakSeq.optimal.wgEncodeSydhTfbsK562Stat2Ifna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	wgEncodeEH000665	338K	K562	STAT2	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Stat2Ifna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Stat2Ifna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	GSM935470	7b44629f9971f1cd8b1d11b77d17ffde	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Stat2Ifna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000655	bigBed		Snyder	exp	std		IFNa30	
peakSeq.optimal.wgEncodeHaibTfbsHepg2Fosl2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsHepg2ControlPcr1xAlnRep0.bb	wgEncodeEH001501	1.1M	HepG2	FOSL2	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsHepg2Fosl2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsHepg2ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsHepg2Fosl2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsHepg2ControlPcr1xAlnRep0.bb	GSM803451	38dc6bebb6ddcbb437c3cc7f324ebe30	2009-12-22	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsHepg2Fosl2Pcr1xAlnRep0_vs_wgEncodeHaibTfbsHepg2ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL593	bigBed	2010-06-04	Myers	exp		SL632	None	v041610.1
peakSeq.optimal.wgEncodeSydhTfbsHelas3Baf170IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	wgEncodeEH000721	402K	HeLa-S3	BAF170	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Baf170IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Baf170IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	GSM935638	7ffafdde20736df0f72994b1fa944667	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Baf170IggmusAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggmusAlnRep0.bb	PeakSeq	hub	wgEncodeEH000633	bigBed		Snyder	exp	IgG-mus		None	
peakSeq.optimal.wgEncodeSydhTfbsK562Stat2Ifna6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.bb	wgEncodeEH000666	386K	K562	STAT2	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Stat2Ifna6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Stat2Ifna6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.bb	GSM935469	cb4b5d3608b20a40111f933aa6bffaf2	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Stat2Ifna6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna6hStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000656	bigBed		Snyder	exp	std		IFNa6h	
peakSeq.optimal.wgEncodeHaibTfbsGm12878Tcf12Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001485	1.2M	GM12878	TCF12	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Tcf12Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Tcf12Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	GSM803389	c7808a36c50f2b91d5c6105f0311cda5	2009-10-27	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Tcf12Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL516	bigBed	2010-06-07	Myers	exp		SL673	None	PCR1x
peakSeq.optimal.wgEncodeHaibTfbsH1hescJundV0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	wgEncodeEH001579	842K	H1-hESC	JunD	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsH1hescJundV0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsH1hescJundV0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	GSM803529	afb94959aa1818bcc8c7d24f4a126319	2010-10-22	HudsonAlpha	ENCODE Jan 2011. Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsH1hescJundV0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	PeakSeq	hub	SL1398	bigBed		Myers	exp		SL2690	None	v041610.2
peakSeq.optimal.wgEncodeSydhTfbsK562Mxi1bhlhIggrabAlnRep0_vs_wgEncodeSydhTfbsK562InputIggrabAlnRep1.bb	wgEncodeEH001827	578K	K562	Mxi1_-bHLH-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Mxi1bhlhIggrabAlnRep0_vs_wgEncodeSydhTfbsK562InputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Mxi1bhlhIggrabAlnRep0_vs_wgEncodeSydhTfbsK562InputIggrabAlnRep1.bb	GSM935497	9a39bd1908770b1d18bdff8b27eebeb1	2010-10-27	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Mxi1bhlhIggrabAlnRep0_vs_wgEncodeSydhTfbsK562InputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH001795	bigBed		Snyder	exp	IgG-rab		None	
peakSeq.optimal.wgEncodeSydhTfbsHelas3Mxi1bhlhIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	wgEncodeEH001826	634K	HeLa-S3	Mxi1_-bHLH-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Mxi1bhlhIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Mxi1bhlhIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	GSM935498	0f4b93b03d8fac42cdac426d0183d8cc	2010-10-27	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Mxi1bhlhIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH000744	bigBed		Snyder	exp	IgG-rab		None	
peakSeq.optimal.wgEncodeSydhTfbsK562Sirt6StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	wgEncodeEH000681	290K	K562	SIRT6	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Sirt6StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Sirt6StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	GSM935371	ac34b17b97d25d312c703a87ae0c8dbd	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Sirt6StdAlnRep0_vs_wgEncodeSydhTfbsK562InputStdAlnRep0.bb	PeakSeq	hub	wgEncodeEH000615	bigBed		Snyder	exp	std		None	
