filename	dccAccession	size	cell	antibody	dataType	view	filename	localfile	geoSampleAccession	md5sum	dateSubmitted	lab	dataVersion	url	softwareVersion	exprdir	controlId	type	dateResubmitted	grant	setType	control	labExpId	treatment	protocol	lncRegion	crossFile	crossFileLoc
peakSeq.optimal.wgEncodeSydhTfbsK562Irf1Ifng6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.bb	wgEncodeEH001866	682K	K562	IRF1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Irf1Ifng6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Irf1Ifng6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.bb	GSM935549	6c412062f4e14937b4d7c8295513c5f1	2010-04-29	Stanford	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Irf1Ifng6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000658	bigBed		Snyder	exp	std		IFNg6h		promoter_distal	wgEncodeEH001866_K562_IRF1_Stanford-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001866_K562_IRF1_Stanford-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeSydhTfbsK562Irf1Ifng6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.bb	wgEncodeEH001866	682K	K562	IRF1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562Irf1Ifng6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562Irf1Ifng6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.bb	GSM935549	6c412062f4e14937b4d7c8295513c5f1	2010-04-29	Stanford	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562Irf1Ifng6hStdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfng6hStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000658	bigBed		Snyder	exp	std		IFNg6h		promoter_proximal	wgEncodeEH001866_K562_IRF1_Stanford-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001866_K562_IRF1_Stanford-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeSydhTfbsHelas3Brf2StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	wgEncodeEH000765	242K	HeLa-S3	BRF2	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Brf2StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Brf2StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	GSM935435	c6945177e7b0654fb41726c81377a39f	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Brf2StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000612	bigBed		Snyder	exp	std		None		body	wgEncodeEH000765_HeLa-S3_BRF2_Stanford-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000765_HeLa-S3_BRF2_Stanford-X-lnc_body.bed
peakSeq.optimal.wgEncodeSydhTfbsHelas3Brf2StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	wgEncodeEH000765	242K	HeLa-S3	BRF2	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Brf2StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Brf2StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	GSM935435	c6945177e7b0654fb41726c81377a39f	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Brf2StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000612	bigBed		Snyder	exp	std		None		promoter_distal	wgEncodeEH000765_HeLa-S3_BRF2_Stanford-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000765_HeLa-S3_BRF2_Stanford-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeSydhTfbsHelas3Brf2StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	wgEncodeEH000765	242K	HeLa-S3	BRF2	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Brf2StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Brf2StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	GSM935435	c6945177e7b0654fb41726c81377a39f	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Brf2StdAlnRep0_vs_wgEncodeSydhTfbsHelas3InputStdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000612	bigBed		Snyder	exp	std		None		promoter_proximal	wgEncodeEH000765_HeLa-S3_BRF2_Stanford-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000765_HeLa-S3_BRF2_Stanford-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeSydhTfbsHelas3Prdm1vIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	wgEncodeEH001817	434K	HeLa-S3	PRDM1_-Val90-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Prdm1vIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Prdm1vIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	GSM935555	f67ef27c8d20c4cd9cf8cb4f8108b050	2010-10-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Prdm1vIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH000744	bigBed		Snyder	exp	IgG-rab		None		body	wgEncodeEH001817_HeLa-S3_PRDM1_-Val90-_Stanford-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001817_HeLa-S3_PRDM1_-Val90-_Stanford-X-lnc_body.bed
peakSeq.optimal.wgEncodeSydhTfbsHelas3Prdm1vIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	wgEncodeEH001817	434K	HeLa-S3	PRDM1_-Val90-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Prdm1vIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Prdm1vIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	GSM935555	f67ef27c8d20c4cd9cf8cb4f8108b050	2010-10-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Prdm1vIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH000744	bigBed		Snyder	exp	IgG-rab		None		promoter_distal	wgEncodeEH001817_HeLa-S3_PRDM1_-Val90-_Stanford-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001817_HeLa-S3_PRDM1_-Val90-_Stanford-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeSydhTfbsHelas3Prdm1vIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	wgEncodeEH001817	434K	HeLa-S3	PRDM1_-Val90-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsHelas3Prdm1vIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsHelas3Prdm1vIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	GSM935555	f67ef27c8d20c4cd9cf8cb4f8108b050	2010-10-20	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsHelas3Prdm1vIggrabAlnRep0_vs_wgEncodeSydhTfbsHelas3InputIggrabAlnRep1.bb	PeakSeq	hub	wgEncodeEH000744	bigBed		Snyder	exp	IgG-rab		None		promoter_proximal	wgEncodeEH001817_HeLa-S3_PRDM1_-Val90-_Stanford-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001817_HeLa-S3_PRDM1_-Val90-_Stanford-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	wgEncodeEH001482	1.3M	K562	PU.1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	GSM803384	aca9c504633e4048640452ebee5878c7	2009-10-26	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL518	bigBed	2010-06-07	Myers	exp		SL646	None	PCR1x	body	wgEncodeEH001482_K562_PU.1_HudsonAlpha-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001482_K562_PU.1_HudsonAlpha-X-lnc_body.bed
peakSeq.optimal.wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	wgEncodeEH001482	1.3M	K562	PU.1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	GSM803384	aca9c504633e4048640452ebee5878c7	2009-10-26	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL518	bigBed	2010-06-07	Myers	exp		SL646	None	PCR1x	promoter_distal	wgEncodeEH001482_K562_PU.1_HudsonAlpha-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001482_K562_PU.1_HudsonAlpha-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	wgEncodeEH001482	1.3M	K562	PU.1	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	GSM803384	aca9c504633e4048640452ebee5878c7	2009-10-26	HudsonAlpha	ENCODE June 2010 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsK562Pu1Pcr1xAlnRep0_vs_wgEncodeHaibTfbsK562ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL518	bigBed	2010-06-07	Myers	exp		SL646	None	PCR1x	promoter_proximal	wgEncodeEH001482_K562_PU.1_HudsonAlpha-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001482_K562_PU.1_HudsonAlpha-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeHaibTfbsGm12878Irf4m17Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001484	778K	GM12878	IRF4_-M-17-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Irf4m17Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Irf4m17Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	GSM803390	baba58404a108799f1f3e217808c01df	2010-12-14	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Irf4m17Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL516	bigBed		Myers	exp		SL838	None	PCR1x	body	wgEncodeEH001484_GM12878_IRF4_-M-17-_HudsonAlpha-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001484_GM12878_IRF4_-M-17-_HudsonAlpha-X-lnc_body.bed
peakSeq.optimal.wgEncodeHaibTfbsGm12878Irf4m17Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001484	778K	GM12878	IRF4_-M-17-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Irf4m17Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Irf4m17Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	GSM803390	baba58404a108799f1f3e217808c01df	2010-12-14	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Irf4m17Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL516	bigBed		Myers	exp		SL838	None	PCR1x	promoter_distal	wgEncodeEH001484_GM12878_IRF4_-M-17-_HudsonAlpha-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001484_GM12878_IRF4_-M-17-_HudsonAlpha-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeHaibTfbsGm12878Irf4m17Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	wgEncodeEH001484	778K	GM12878	IRF4_-M-17-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsGm12878Irf4m17Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsGm12878Irf4m17Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	GSM803390	baba58404a108799f1f3e217808c01df	2010-12-14	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsGm12878Irf4m17Pcr1xAlnRep0_vs_wgEncodeHaibTfbsGm12878ControlPcr1xAlnRep0.bb	PeakSeq	hub	SL516	bigBed		Myers	exp		SL838	None	PCR1x	promoter_proximal	wgEncodeEH001484_GM12878_IRF4_-M-17-_HudsonAlpha-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001484_GM12878_IRF4_-M-17-_HudsonAlpha-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeHaibTfbsH1hescTaf7sq8V0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	wgEncodeEH001610	594K	H1-hESC	TAF7_-SQ-8-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsH1hescTaf7sq8V0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsH1hescTaf7sq8V0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	GSM803501	a16b153374a924f206b2d41acd4ac338	2010-12-13	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsH1hescTaf7sq8V0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	PeakSeq	hub	SL1398	bigBed		Myers	exp		SL2697	None	v041610.2	body	wgEncodeEH001610_H1-hESC_TAF7_-SQ-8-_HudsonAlpha-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001610_H1-hESC_TAF7_-SQ-8-_HudsonAlpha-X-lnc_body.bed
peakSeq.optimal.wgEncodeHaibTfbsH1hescTaf7sq8V0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	wgEncodeEH001610	594K	H1-hESC	TAF7_-SQ-8-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsH1hescTaf7sq8V0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsH1hescTaf7sq8V0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	GSM803501	a16b153374a924f206b2d41acd4ac338	2010-12-13	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsH1hescTaf7sq8V0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	PeakSeq	hub	SL1398	bigBed		Myers	exp		SL2697	None	v041610.2	promoter_distal	wgEncodeEH001610_H1-hESC_TAF7_-SQ-8-_HudsonAlpha-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001610_H1-hESC_TAF7_-SQ-8-_HudsonAlpha-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeHaibTfbsH1hescTaf7sq8V0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	wgEncodeEH001610	594K	H1-hESC	TAF7_-SQ-8-	ChipSeq	Peaks	peakSeq.optimal.wgEncodeHaibTfbsH1hescTaf7sq8V0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeHaibTfbsH1hescTaf7sq8V0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	GSM803501	a16b153374a924f206b2d41acd4ac338	2010-12-13	HudsonAlpha	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeHaibTfbsH1hescTaf7sq8V0416102AlnRep0_vs_wgEncodeHaibTfbsH1hescControlPcr1xAlnRep0.bb	PeakSeq	hub	SL1398	bigBed		Myers	exp		SL2697	None	v041610.2	promoter_proximal	wgEncodeEH001610_H1-hESC_TAF7_-SQ-8-_HudsonAlpha-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH001610_H1-hESC_TAF7_-SQ-8-_HudsonAlpha-X-lnc_promoter_proximal.bed
peakSeq.optimal.wgEncodeSydhTfbsK562CmycIfna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	wgEncodeEH000659	434K	K562	c-Myc	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562CmycIfna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562CmycIfna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	GSM935428	4c786a7ccc3036931e820bcac6a51f0d	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562CmycIfna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000655	bigBed		Snyder	exp	std		IFNa30		body	wgEncodeEH000659_K562_c-Myc_Stanford-X-lnc_body.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000659_K562_c-Myc_Stanford-X-lnc_body.bed
peakSeq.optimal.wgEncodeSydhTfbsK562CmycIfna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	wgEncodeEH000659	434K	K562	c-Myc	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562CmycIfna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562CmycIfna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	GSM935428	4c786a7ccc3036931e820bcac6a51f0d	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562CmycIfna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000655	bigBed		Snyder	exp	std		IFNa30		promoter_distal	wgEncodeEH000659_K562_c-Myc_Stanford-X-lnc_promoter_distal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000659_K562_c-Myc_Stanford-X-lnc_promoter_distal.bed
peakSeq.optimal.wgEncodeSydhTfbsK562CmycIfna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	wgEncodeEH000659	434K	K562	c-Myc	ChipSeq	Peaks	peakSeq.optimal.wgEncodeSydhTfbsK562CmycIfna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	/home/wespisea/scratch/encodePeakSeq/peakSeq.optimal.wgEncodeSydhTfbsK562CmycIfna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	GSM935428	4c786a7ccc3036931e820bcac6a51f0d	2010-12-02	Stanford	ENCODE Jan 2011 Freeze	http://ftp.ebi.ac.uk/pub/databases/ensembl/encode/integration_data_jan2011/byDataType/peaks/jan2011/peakSeq/optimal/hub/peakSeq.optimal.wgEncodeSydhTfbsK562CmycIfna30StdAlnRep0_vs_wgEncodeSydhTfbsK562InputIfna30StdAlnRep1.bb	PeakSeq	hub	wgEncodeEH000655	bigBed		Snyder	exp	std		IFNa30		promoter_proximal	wgEncodeEH000659_K562_c-Myc_Stanford-X-lnc_promoter_proximal.bed	/home/wespisea/scratch/encodePeakSeq-lncRegions/wgEncodeEH000659_K562_c-Myc_Stanford-X-lnc_promoter_proximal.bed
