LncRNA_GeneId	LncRNA_Txid	Hg19_coordinates	No_Exons	LncRNA_tx_size	LncRNA_IntronS_size	category	GeneId_Cod.Pot	Genc_polyA	DiTAG5p3p,DiTAG5p,DiTAG3p
ENSG00000255512.1	ENST00000532071.1	chr11:134931675-134945793	3	714	13403	intergenic	-0.38	0	0,0,0
ENSG00000249054.2	ENST00000504074.1	chr12:67607-69138	3	1187	343	intergenic	3.76	1	0,0,0
ENSG00000249054.2	ENST00000546223.1	chr12:67638-69079	2	1199	242	intergenic	3.76	1	0,0,0
ENSG00000206114.4	ENST00000440796.2	chr12:147073-149346	2	605	1668	intergenic	1.91	0	0,0,0
ENSG00000206114.4	ENST00000320165.4	chr12:147948-149350	3	1064	337	intergenic	1.77	1	0,0,1
ENSG00000206114.4	ENST00000355746.4	chr12:147948-149408	3	1124	335	intergenic	2.58	1	0,0,1
ENSG00000256948.1	ENST00000540226.1	chr12:215690-221016	2	586	4740	intronic	2.49	0	1,1,1
ENSG00000249695.2	ENST00000505893.2	chr12:246577-258335	10	2907	8843	exonic	7.94	1	0,0,1
ENSG00000249695.2	ENST00000508953.2	chr12:248700-258281	7	4913	4663	exonic	12.11	1	0,0,1
ENSG00000256694.1	ENST00000540136.1	chr12:273830-275487	2	1101	556	exonic	9.80	0	0,0,0
ENSG00000256540.1	ENST00000537295.1	chr12:276022-291562	3	1063	14476	intronic	2.46	0	0,0,0
ENSG00000256540.1	ENST00000537961.1	chr12:276168-291565	2	1038	14359	intronic	2.46	0	0,0,0
ENSG00000255671.1	ENST00000544067.1	chr12:302202-303296	2	315	779	intronic	-1.81	0	0,1,0
ENSG00000256577.1	ENST00000539568.1	chr12:312808-314189	3	694	686	exonic	-5.41	0	0,0,1
ENSG00000255746.1	ENST00000540868.1	chr12:362608-366465	3	503	3353	intronic	-2.99	0	0,0,1
ENSG00000256020.1	ENST00000538943.1	chr12:695031-695652	2	373	248	intronic	-0.72	0	0,0,1
ENSG00000255825.1	ENST00000538067.1	chr12:699799-700435	2	389	247	intronic	-5.61	0	0,0,0
ENSG00000177406.4	ENST00000537514.1	chr12:740057-755044	5	2338	12646	intronic	2.92	0	0,1,1
ENSG00000177406.4	ENST00000543884.1	chr12:751840-772872	3	599	20432	exonic	2.92	0	0,1,1
ENSG00000177406.4	ENST00000318291.4	chr12:752147-754581	2	2194	240	exonic	9.20	0	1,1,1
ENSG00000256672.1	ENST00000541881.1	chr12:783967-793293	3	496	8829	intergenic	-2.04	0	0,1,1
ENSG00000249028.2	ENST00000513082.2	chr12:1489226-1500668	2	2088	9354	intronic	5.09	0	0,0,0
ENSG00000249628.2	ENST00000515614.2	chr12:1609691-1616484	3	2417	4375	intergenic	-0.53	0	0,0,1
ENSG00000256706.1	ENST00000544163.1	chr12:2027117-2032033	2	315	4601	intronic	2.68	0	0,1,1
ENSG00000235049.1	ENST00000418006.1	chr12:2038368-2045740	2	2350	5022	intergenic	12.01	0	0,0,0
ENSG00000203593.3	ENST00000354425.4	chr12:2113832-2120558	2	629	6097	intronic	-0.38	0	0,1,0
ENSG00000256837.1	ENST00000542984.1	chr12:2127379-2129698	2	687	1632	intronic	-9.31	0	0,0,1
ENSG00000256257.1	ENST00000541871.1	chr12:2157518-2158629	2	589	522	intronic	-5.71	0	0,0,0
ENSG00000256025.1	ENST00000544415.1	chr12:2329703-2332645	4	735	2205	intronic	1.22	0	0,0,1
ENSG00000256721.1	ENST00000542680.1	chr12:2378942-2398103	3	622	18538	intronic	0.11	0	0,0,0
ENSG00000256769.1	ENST00000543559.1	chr12:2712516-2716606	2	444	3646	intronic	0.10	0	0,1,0
ENSG00000256271.1	ENST00000545526.1	chr12:2777666-2781386	2	609	3111	exonic	5.96	0	0,0,1
ENSG00000246627.2	ENST00000501371.1	chr12:2785167-2800284	4	2191	12924	exonic	5.12	0	0,0,1
ENSG00000246627.2	ENST00000544517.1	chr12:2799029-2800366	2	742	595	exonic	5.81	0	0,0,0
ENSG00000246627.2	ENST00000541673.1	chr12:2799064-2800323	3	575	683	exonic	0	0	0,0,0
ENSG00000256150.1	ENST00000540093.1	chr12:2851792-2881074	2	220	29062	intergenic	5.07	0	0,1,0
ENSG00000255669.1	ENST00000536497.1	chr12:2870366-2879621	4	550	8703	intergenic	8.79	0	0,0,1
ENSG00000256908.1	ENST00000537710.1	chr12:2945977-2968957	4	878	22100	exonic	-1.10	0	0,1,1
ENSG00000256908.1	ENST00000540300.1	chr12:2966418-2966848	2	278	152	intergenic	0	1	0,1,1
ENSG00000256908.1	ENST00000545509.1	chr12:2966454-2968948	2	1293	1201	exonic	-0.15	0	0,0,1
ENSG00000250899.2	ENST00000513358.2	chr12:3150603-3154116	2	3485	28	intergenic	0.99	0	0,0,1
ENSG00000256197.1	ENST00000539784.1	chr12:3258963-3260642	2	562	1117	intronic	-6.01	0	0,0,0
ENSG00000250770.2	ENST00000505276.2	chr12:3405368-3409390	2	2303	1719	intergenic	7.85	0	0,0,0
ENSG00000236908.2	ENST00000432994.2	chr12:3427884-3434509	2	3004	3621	intergenic	9.36	0	0,0,1
ENSG00000236908.2	ENST00000543036.1	chr12:3428607-3434506	3	641	5257	intergenic	3.94	0	0,0,1
ENSG00000257048.1	ENST00000542449.1	chr12:3476999-3480512	3	515	2997	intergenic	0	0	0,1,0
ENSG00000256691.1	ENST00000546078.1	chr12:3571884-3572752	2	530	338	intronic	-4.31	0	0,0,0
ENSG00000249143.1	ENST00000503679.1	chr12:3592880-3601975	2	5967	3128	intronic	9.86	0	0,0,0
ENSG00000256862.1	ENST00000537149.1	chr12:3980900-4019504	2	678	37926	intronic	-4.80	0	0,0,1
ENSG00000256862.1	ENST00000545357.1	chr12:4008219-4019472	2	558	10695	intergenic	-4.02	0	0,1,0
ENSG00000256862.1	ENST00000545163.1	chr12:4014386-4019436	2	549	4501	intergenic	-0.70	0	0,0,0
ENSG00000256969.1	ENST00000543206.1	chr12:4130143-4135824	2	542	5139	intergenic	7.65	0	0,0,1
ENSG00000256969.1	ENST00000536141.1	chr12:4135151-4135779	2	438	190	intergenic	7.65	0	1,1,1
ENSG00000256164.1	ENST00000539135.1	chr12:4357931-4385350	2	555	26864	exonic	-0.34	0	0,1,1
ENSG00000255920.1	ENST00000537370.1	chr12:4361901-4384231	2	495	21835	intronic	-1.14	0	0,1,1
ENSG00000256381.1	ENST00000544380.1	chr12:4754662-4757193	2	572	1959	intronic	0	0	0,1,0
ENSG00000255474.1	ENST00000527518.1	chr12:4809583-4829268	4	1249	18434	intergenic	7.13	0	0,1,1
ENSG00000256988.1	ENST00000542988.1	chr12:4915708-4917807	2	449	1650	intronic	5.08	0	0,0,0
ENSG00000255608.1	ENST00000512511.2	chr12:4948121-4951841	2	560	3160	intronic	-0.56	0	0,0,0
ENSG00000256790.1	ENST00000540533.1	chr12:5127631-5130879	2	604	2644	intergenic	-0.34	0	0,0,0
ENSG00000256654.1	ENST00000538202.1	chr12:5132848-5134758	2	723	1187	intergenic	3.27	0	0,1,1
ENSG00000256115.1	ENST00000544717.1	chr12:5343163-5349269	4	754	5350	intergenic	1.38	0	0,0,0
ENSG00000256115.1	ENST00000540619.1	chr12:5343584-5349271	4	626	5059	intergenic	1.38	0	0,0,1
ENSG00000256115.1	ENST00000540237.1	chr12:5343840-5347438	3	324	3273	intergenic	1.38	0	0,0,0
ENSG00000256115.1	ENST00000536518.1	chr12:5347214-5352317	3	585	4517	intergenic	-3.66	0	0,0,1
ENSG00000256417.1	ENST00000537192.1	chr12:5399646-5487520	5	992	86879	intergenic	-0.29	0	0,0,0
ENSG00000256146.1	ENST00000544842.1	chr12:5425127-5428513	1	3387	0	intergenic	0.67	0	0,0,0
ENSG00000256218.1	ENST00000543308.1	chr12:5475214-5476940	1	1727	0	intergenic	4.06	0	0,0,0
ENSG00000256417.1	ENST00000537714.1	chr12:5480729-5492819	2	648	11442	intergenic	0.18	0	0,1,1
ENSG00000255983.1	ENST00000538430.1	chr12:5497755-5515817	5	1405	16654	intergenic	1.20	0	0,0,0
ENSG00000255775.1	ENST00000539206.1	chr12:6264201-6269885	3	653	5030	intergenic	4.45	0	0,0,0
ENSG00000256433.1	ENST00000541888.1	chr12:6503071-6504235	3	724	439	intergenic	0.47	0	0,0,1
ENSG00000215039.2	ENST00000535639.1	chr12:6548167-6560683	6	2364	10148	exonic	7.45	0	1,1,1
ENSG00000215039.2	ENST00000417058.2	chr12:6548324-6556939	3	1504	7110	intronic	7.45	0	0,0,1
ENSG00000215039.2	ENST00000545339.1	chr12:6548327-6560733	7	1766	10635	exonic	7.45	0	1,1,1
ENSG00000215039.2	ENST00000399492.2	chr12:6548405-6560668	7	1094	11164	exonic	7.45	0	1,1,1
ENSG00000215039.2	ENST00000504270.2	chr12:6556782-6560681	3	700	3198	exonic	1.46	0	0,1,0
ENSG00000215039.2	ENST00000536388.1	chr12:6556939-6560700	5	865	2893	exonic	1.46	0	0,1,1
ENSG00000215039.2	ENST00000447687.2	chr12:6556996-6557951	2	467	488	intronic	1.46	0	0,0,1
ENSG00000215039.2	ENST00000537003.1	chr12:6557156-6560678	4	943	2577	exonic	0.73	0	0,1,0
ENSG00000215039.2	ENST00000538616.1	chr12:6559577-6560615	2	657	381	exonic	-32.52	0	0,1,1
ENSG00000256329.1	ENST00000541782.1	chr12:6619441-6619688	1	248	0	intronic	0	0	0,0,0
ENSG00000255966.1	ENST00000537921.1	chr12:6641456-6642664	2	477	731	intergenic	-1.29	0	0,1,0
ENSG00000245667.2	ENST00000499202.2	chr12:6652670-6654097	2	560	867	intronic	-0.38	0	0,0,0
ENSG00000247853.2	ENST00000501075.2	chr12:6687788-6693905	2	2196	3921	exonic	5.88	0	0,0,1
ENSG00000257084.1	ENST00000537269.1	chr12:7072409-7073610	2	350	851	intergenic	0.47	0	1,1,1
ENSG00000126749.7	ENST00000261406.6	chr12:7079944-7085165	7	1069	4147	exonic	26.70	0	1,1,1
ENSG00000126749.7	ENST00000546220.1	chr12:7080056-7085781	6	1575	4146	exonic	14.31	0	0,1,0
ENSG00000126749.7	ENST00000539440.1	chr12:7080076-7084735	4	1222	3435	intergenic	6.09	0	0,1,0
ENSG00000126749.7	ENST00000439543.2	chr12:7080079-7095921	7	674	15163	intronic	1.00	0	1,1,1
ENSG00000126749.7	ENST00000451846.2	chr12:7080098-7084063	2	719	3246	intergenic	6.09	0	0,1,0
ENSG00000126749.7	ENST00000541016.1	chr12:7080123-7084541	5	647	3768	intergenic	0	0	1,1,1
ENSG00000126749.7	ENST00000539196.1	chr12:7080223-7085139	5	616	4297	intergenic	13.68	0	1,1,1
ENSG00000205885.3	ENST00000435921.2	chr12:7260648-7264202	3	572	2981	intronic	7.56	0	0,1,1
ENSG00000205885.3	ENST00000541775.1	chr12:7260904-7274447	12	5272	8261	exonic	3.39	0	1,1,1
ENSG00000205885.3	ENST00000536679.1	chr12:7261167-7263066	2	550	1349	intronic	-4.59	0	1,1,1
ENSG00000205885.3	ENST00000382215.3	chr12:7261167-7273623	8	2086	10364	intronic	0.74	0	0,1,1
ENSG00000205885.3	ENST00000545775.1	chr12:7271602-7274444	4	332	2508	intergenic	-0.41	0	0,1,1
ENSG00000205885.3	ENST00000535078.1	chr12:7273154-7275097	2	325	1618	intergenic	-0.14	0	0,0,1
ENSG00000256967.1	ENST00000544657.1	chr12:7281675-7282848	2	749	424	exonic	0	0	0,1,1
ENSG00000256967.1	ENST00000538062.1	chr12:7282104-7283794	3	735	954	exonic	1.50	1	0,0,1
ENSG00000255572.1	ENST00000543061.1	chr12:7319270-7341665	2	440	21955	exonic	0.78	0	0,0,1
ENSG00000255572.1	ENST00000545794.1	chr12:7322381-7341620	3	490	18748	exonic	1.49	0	0,1,0
ENSG00000226711.2	ENST00000456135.2	chr12:8332805-8356982	4	1216	22959	intergenic	2.78	0	0,1,0
ENSG00000226711.2	ENST00000454799.2	chr12:8332805-8368747	7	2167	33770	intergenic	2.78	0	0,1,0
ENSG00000226711.2	ENST00000544214.1	chr12:8332818-8353596	6	2623	18151	intergenic	2.78	1	0,1,0
ENSG00000226711.2	ENST00000541558.1	chr12:8332865-8352477	8	2087	17519	intergenic	2.78	1	1,1,1
ENSG00000226711.2	ENST00000372173.5	chr12:8341081-8368631	4	678	26870	intergenic	1.46	0	0,0,0
ENSG00000226711.2	ENST00000535567.1	chr12:8346127-8356724	6	724	9869	intergenic	0.19	0	0,0,0
ENSG00000226711.2	ENST00000420514.2	chr12:8346800-8349114	3	608	1705	intergenic	1.46	0	0,0,0
ENSG00000226711.2	ENST00000438689.2	chr12:8346895-8347872	4	503	472	intergenic	-2.17	0	0,0,0
ENSG00000226711.2	ENST00000540566.1	chr12:8347026-8348248	3	496	725	intergenic	-1.06	0	0,0,0
ENSG00000215241.3	ENST00000304751.9	chr12:8388011-8391542	2	795	2736	intergenic	9.87	1	0,0,1
ENSG00000215241.3	ENST00000399866.3	chr12:8388478-8390769	2	517	1774	intergenic	-6.74	1	0,0,0
ENSG00000215241.3	ENST00000536034.1	chr12:8388526-8395160	3	451	6182	intergenic	2.32	1	0,0,1
ENSG00000250937.2	ENST00000509919.2	chr12:8404007-8450140	6	1583	44546	intergenic	5.82	0	0,0,1
ENSG00000226091.2	ENST00000536864.1	chr12:8448582-8549399	6	3031	97782	intergenic	20.73	0	0,1,0
ENSG00000226091.2	ENST00000544461.1	chr12:8448582-8549399	5	3033	97781	intergenic	20.73	0	0,1,0
ENSG00000256552.1	ENST00000537764.1	chr12:8472977-8522151	2	620	48554	intergenic	2.75	0	0,0,0
ENSG00000256101.1	ENST00000535746.1	chr12:8474472-8482210	3	603	7134	intergenic	2.72	1	0,0,0
ENSG00000256101.1	ENST00000539795.1	chr12:8474549-8482210	3	602	7058	intergenic	6.04	1	0,0,0
ENSG00000226091.2	ENST00000537659.1	chr12:8509559-8527109	4	624	16924	intergenic	1.06	1	0,0,0
ENSG00000226091.2	ENST00000539348.1	chr12:8509559-8542933	3	447	32926	intergenic	0	1	0,1,0
ENSG00000226091.2	ENST00000420040.2	chr12:8509559-8543348	2	662	33127	intergenic	17.11	1	0,1,0
ENSG00000226091.2	ENST00000536560.1	chr12:8535440-8538323	2	272	2611	intergenic	0	0	0,0,0
ENSG00000226091.2	ENST00000538304.1	chr12:8536701-8549091	7	2157	10228	intergenic	12.26	1	0,0,0
ENSG00000226091.2	ENST00000536539.1	chr12:8536713-8543016	2	456	5847	intergenic	-4.39	1	0,0,0
ENSG00000255801.1	ENST00000542819.1	chr12:8700957-8720209	3	562	18689	intergenic	-12.05	0	0,0,0
ENSG00000255829.1	ENST00000539089.1	chr12:8816607-8821576	2	453	4516	intergenic	2.03	0	0,0,0
ENSG00000255829.1	ENST00000544922.1	chr12:8816633-8821607	2	462	4512	intergenic	2.03	0	0,0,0
ENSG00000256661.1	ENST00000537288.1	chr12:8928815-8983543	2	452	54276	exonic	-7.36	0	0,1,1
ENSG00000249790.2	ENST00000422780.3	chr12:8940853-8947093	2	723	5517	intergenic	-1.19	0	0,0,0
ENSG00000249790.2	ENST00000540299.1	chr12:8940870-8946932	3	809	5252	intergenic	-6.78	0	0,0,0
ENSG00000249790.2	ENST00000514568.2	chr12:8940870-8948385	2	1972	5543	intergenic	4.49	1	0,0,0
ENSG00000256904.1	ENST00000394240.3	chr12:8972412-8973309	2	386	511	intergenic	-4.17	0	0,1,0
ENSG00000257105.1	ENST00000545706.1	chr12:9139771-9149162	3	496	8894	intronic	-4.72	0	0,0,0
ENSG00000214851.3	ENST00000538094.1	chr12:9208182-9217666	3	2213	7270	intergenic	26.54	1	0,1,0
ENSG00000214851.3	ENST00000399104.3	chr12:9210134-9217672	3	2064	5473	intergenic	26.54	0	0,1,0
ENSG00000245105.1	ENST00000499762.1	chr12:9217773-9220651	3	2187	690	exonic	6.02	0	0,1,0
ENSG00000256359.1	ENST00000543404.1	chr12:9381129-9386803	9	1201	4466	intergenic	7.28	0	0,0,0
ENSG00000237248.3	ENST00000427111.3	chr12:9392599-9395635	2	2459	577	intergenic	2.67	0	0,1,1
ENSG00000256427.1	ENST00000538219.1	chr12:9399093-9410556	3	224	11238	intergenic	0	0	0,0,0
ENSG00000256069.1	ENST00000545343.1	chr12:9400252-9412153	4	540	11359	intergenic	-5.87	0	0,0,0
ENSG00000256069.1	ENST00000544183.1	chr12:9406181-9420709	7	989	13534	intergenic	-5.87	0	0,0,0
ENSG00000256442.1	ENST00000546259.1	chr12:9799610-9800605	2	532	463	intergenic	-0.96	0	0,1,1
ENSG00000256302.1	ENST00000545363.1	chr12:9800643-9801422	2	548	231	intergenic	-1.15	0	0,0,1
ENSG00000257027.1	ENST00000537616.1	chr12:9811163-9814681	2	2508	1010	intronic	0.74	0	0,0,1
ENSG00000256582.1	ENST00000541404.1	chr12:9856673-9861946	2	560	4713	intergenic	-4.26	0	0,1,0
ENSG00000255882.1	ENST00000545258.1	chr12:10019626-10022407	2	719	2062	exonic	-4.57	0	0,0,1
ENSG00000225231.1	ENST00000412084.1	chr12:10089178-10096094	5	979	5934	intergenic	2.04	1	0,0,0
ENSG00000231560.1	ENST00000420905.1	chr12:10100736-10105935	3	3956	1242	exonic	2.15	0	0,1,0
ENSG00000256803.1	ENST00000544225.1	chr12:10167839-10183205	3	782	14583	exonic	-3.91	0	0,1,0
ENSG00000255895.1	ENST00000541344.1	chr12:10331631-10342707	2	552	10524	exonic	-3.36	0	0,0,1
ENSG00000255958.1	ENST00000538416.1	chr12:10366760-10367360	2	329	271	exonic	0	0	0,1,1
ENSG00000245856.3	ENST00000509307.2	chr12:10370462-10372350	2	662	1226	exonic	-7.16	0	0,0,0
ENSG00000256288.1	ENST00000539009.1	chr12:10485460-10490891	3	649	4781	intergenic	3.87	0	0,0,0
ENSG00000256155.1	ENST00000535911.1	chr12:10511063-10513644	2	562	2019	intergenic	4.32	0	0,1,0
ENSG00000245648.1	ENST00000500682.1	chr12:10516368-10551105	4	2830	31905	exonic	4.62	0	0,1,0
ENSG00000256039.1	ENST00000544591.1	chr12:10705962-10710648	2	868	3818	intergenic	-3.89	0	0,1,1
ENSG00000256888.1	ENST00000541949.1	chr12:10902833-10929987	7	696	26453	intergenic	-3.09	0	0,1,0
ENSG00000256888.1	ENST00000544815.1	chr12:10921992-10930043	3	214	7836	intergenic	2.66	0	0,0,0
ENSG00000256888.1	ENST00000540188.1	chr12:10922020-10930038	4	471	7545	intergenic	1.19	0	0,0,0
ENSG00000256419.1	ENST00000544947.1	chr12:11047767-11049551	2	297	1487	intergenic	0	0	0,0,1
ENSG00000256712.1	ENST00000543969.1	chr12:11318689-11323952	2	385	4878	intergenic	-4.06	0	0,1,1
ENSG00000256373.1	ENST00000539328.1	chr12:11365126-11404303	2	506	38671	intergenic	-12.03	0	0,0,0
ENSG00000255790.1	ENST00000538349.1	chr12:11552315-11639612	5	550	86744	intergenic	2.26	0	0,0,0
ENSG00000255790.1	ENST00000542062.1	chr12:11554419-11639608	6	562	84623	intergenic	2.81	0	0,0,0
ENSG00000255790.1	ENST00000539178.1	chr12:11583144-11589254	4	387	5721	intergenic	6.28	0	0,0,0
ENSG00000255790.1	ENST00000540635.1	chr12:11583296-11639566	5	523	55744	intergenic	-6.69	0	0,0,0
ENSG00000256237.1	ENST00000536492.1	chr12:11694329-11708772	2	188	14255	intergenic	1.05	0	1,1,1
ENSG00000247157.2	ENST00000499291.2	chr12:11700964-11717337	8	3673	12694	intergenic	4.46	1	0,1,1
ENSG00000247157.2	ENST00000545239.1	chr12:11708634-11709986	2	502	850	intergenic	0	0	0,0,1
ENSG00000247157.2	ENST00000541162.1	chr12:11709900-11743303	3	463	32939	intergenic	4.46	0	0,1,0
ENSG00000255670.1	ENST00000544086.1	chr12:12638287-12644515	2	412	5816	intronic	-2.53	1	0,0,0
ENSG00000257004.1	ENST00000539988.1	chr12:12821916-12838009	2	241	15852	intronic	-11.61	1	0,0,0
ENSG00000256658.1	ENST00000542291.1	chr12:12876231-12876945	2	150	564	intergenic	0	0	0,1,1
ENSG00000247498.2	ENST00000545914.1	chr12:13080660-13133241	4	566	52013	intronic	3.35	0	1,1,1
ENSG00000256893.1	ENST00000540198.1	chr12:13080661-13105684	4	404	24617	intronic	-9.56	0	0,1,0
ENSG00000247498.2	ENST00000543515.1	chr12:13080692-13133309	3	521	52095	intronic	3.35	0	0,1,0
ENSG00000247498.2	ENST00000542078.1	chr12:13080696-13136747	3	378	55672	exonic	-1.46	0	0,1,0
ENSG00000247498.2	ENST00000536029.1	chr12:13080698-13133028	4	466	51862	intronic	0	0	0,1,0
ENSG00000256893.1	ENST00000394742.3	chr12:13100085-13106891	3	400	6405	intronic	-27.15	1	0,0,0
ENSG00000256893.1	ENST00000538231.1	chr12:13100099-13101511	2	457	955	intronic	-4.97	0	0,0,0
ENSG00000256011.1	ENST00000545158.1	chr12:13115234-13116473	2	369	870	intergenic	0	0	0,0,0
ENSG00000247498.2	ENST00000499948.2	chr12:13132771-13137579	3	1746	3061	exonic	4.90	1	0,0,1
ENSG00000255621.1	ENST00000543321.1	chr12:13153385-13193613	5	2403	37822	intergenic	4.29	0	0,1,1
ENSG00000256175.1	ENST00000542311.1	chr12:13172444-13193613	3	2041	19127	intergenic	4.41	0	0,1,1
ENSG00000256306.1	ENST00000535528.1	chr12:13679788-13683809	2	313	3708	intergenic	-2.62	0	0,1,1
ENSG00000256306.1	ENST00000543347.1	chr12:13683589-13700516	2	382	16545	intergenic	-2.62	0	0,0,0
ENSG00000256084.1	ENST00000538329.1	chr12:14369524-14374231	2	640	4067	intergenic	2.92	0	0,1,0
ENSG00000255649.1	ENST00000544122.1	chr12:14683085-14686163	3	427	2650	intronic	0.15	0	0,0,0
ENSG00000256751.1	ENST00000545424.1	chr12:14720684-14772232	5	475	51070	exonic	4.01	0	0,1,0
ENSG00000256751.1	ENST00000542401.1	chr12:14720925-14772689	5	539	51222	exonic	4.01	0	0,1,1
ENSG00000214772.2	ENST00000501178.2	chr12:14818589-14910897	5	657	91648	intronic	-4.27	0	0,1,0
ENSG00000256339.1	ENST00000444324.2	chr12:14994026-14997642	2	357	3259	exonic	2.37	0	0,1,0
ENSG00000255727.1	ENST00000542689.1	chr12:15154767-15159617	4	605	4243	intergenic	0.20	0	1,1,1
ENSG00000256650.1	ENST00000539734.1	chr12:15265297-15267632	2	301	2034	intronic	-4.86	0	0,0,1
ENSG00000255660.1	ENST00000541243.1	chr12:15304857-15308217	3	337	3022	intronic	0	1	0,1,0
ENSG00000255565.1	ENST00000544015.1	chr12:15933002-15935054	2	465	1587	intronic	-1.08	0	0,0,0
ENSG00000256953.1	ENST00000545999.1	chr12:15966427-15981208	3	417	14363	intronic	3.28	1	0,0,0
ENSG00000256564.1	ENST00000541892.1	chr12:16720345-16726874	2	603	5926	intronic	-1.16	0	0,0,0
ENSG00000255871.1	ENST00000418574.2	chr12:16846734-16848911	2	2073	104	intergenic	2.54	0	0,0,1
ENSG00000255740.1	ENST00000539266.1	chr12:16939696-16940775	2	256	823	intergenic	0	0	0,0,0
ENSG00000256994.1	ENST00000540399.1	chr12:17662287-17742926	8	1003	79630	intergenic	-2.39	0	0,0,0
ENSG00000256389.1	ENST00000539105.1	chr12:17742191-17768397	2	460	25746	intergenic	-1.02	1	0,1,0
ENSG00000255648.1	ENST00000536931.1	chr12:18867729-18890812	3	572	22510	intronic	-1.64	0	0,0,1
ENSG00000253284.2	ENST00000501211.2	chr12:19300008-19307593	2	5391	2194	intronic	-0.37	1	0,0,0
ENSG00000257006.1	ENST00000541575.1	chr12:19411205-19412877	2	678	994	intronic	-8.06	0	0,0,1
ENSG00000255910.1	ENST00000535764.1	chr12:19928385-20162871	5	718	233765	intergenic	0.79	0	0,1,0
ENSG00000256287.1	ENST00000536666.1	chr12:20167714-20251802	3	431	83656	intergenic	-1.52	0	0,0,0
ENSG00000256499.1	ENST00000543778.1	chr12:20273914-20282747	5	633	8197	intergenic	-1.23	0	0,0,1
ENSG00000256879.1	ENST00000535755.1	chr12:20514666-20523196	2	525	8005	exonic	7.39	0	0,1,0
ENSG00000256615.1	ENST00000541860.1	chr12:21815247-21912966	2	578	97141	intronic	1.66	0	0,1,0
ENSG00000255644.1	ENST00000542489.1	chr12:21912914-21919639	2	456	6269	exonic	6.87	0	0,0,1
ENSG00000257022.1	ENST00000539874.1	chr12:21980144-22040891	4	522	60223	exonic	-1.20	0	0,1,1
ENSG00000256714.1	ENST00000536786.1	chr12:22548022-22551009	2	389	2598	intergenic	-2.70	0	0,1,1
ENSG00000256973.1	ENST00000543604.1	chr12:22613453-22616848	2	738	2657	intronic	-9.63	0	0,0,0
ENSG00000250166.2	ENST00000508615.2	chr12:22754359-22771801	2	429	17013	intergenic	2.14	0	0,0,0
ENSG00000257023.1	ENST00000542076.1	chr12:22762162-22777949	2	862	14925	intergenic	0.72	0	0,1,0
ENSG00000256995.1	ENST00000413794.2	chr12:22852793-23040977	4	565	187617	intergenic	1.08	0	0,0,0
ENSG00000256995.1	ENST00000536744.1	chr12:22852875-23041867	5	647	188342	intergenic	-0.45	0	0,0,0
ENSG00000256923.1	ENST00000537293.1	chr12:22895516-22896025	2	424	85	intergenic	-0.05	0	0,0,0
ENSG00000256995.1	ENST00000538317.1	chr12:23012409-23123942	5	584	110946	intergenic	-2.50	0	0,0,0
ENSG00000256995.1	ENST00000540895.1	chr12:23117506-23327057	9	1920	207624	intergenic	3.84	0	0,0,0
ENSG00000256995.1	ENST00000540994.1	chr12:23174721-23207175	4	485	31967	intergenic	3.84	0	0,0,0
ENSG00000256321.1	ENST00000541288.1	chr12:23252302-23341472	3	641	88528	intergenic	-4.84	0	0,0,0
ENSG00000256321.1	ENST00000534841.1	chr12:23328576-23341453	3	681	12195	intergenic	-1.48	0	0,0,0
ENSG00000256321.1	ENST00000545400.1	chr12:23328582-23344521	5	1629	14307	intergenic	0.33	0	0,0,0
ENSG00000115934.11	ENST00000538297.1	chr12:23334268-23404433	2	1329	68836	intergenic	7.31	0	0,0,0
ENSG00000256473.1	ENST00000546118.1	chr12:23790907-23791421	2	401	113	intronic	-6.84	0	0,0,1
ENSG00000255864.1	ENST00000540811.1	chr12:24366190-24715524	5	676	348655	intergenic	0	0	0,1,0
ENSG00000255864.1	ENST00000446891.2	chr12:24366276-24715421	4	409	348734	intergenic	0	0	0,1,0
